date,neutral_rank_ic
2024-01-02,0.06996503355643281
2024-01-03,-0.010301906852371723
2024-01-04,0.042718681226623374
2024-01-05,0.03294792025742218
2024-01-08,0.029179340527767703
2024-01-09,0.007022163059228443
2024-01-10,0.023567125117264092
2024-01-11,0.0310248959423458
2024-01-12,0.03121969668913104
2024-01-15,-0.033264460163015305
2024-01-16,-0.025715847422079646
2024-01-17,0.041654232883090475
2024-01-18,0.06279666059823417
2024-01-19,0.01762821797923294
2024-01-22,0.05996813645793995
2024-01-23,-0.013010004971812029
2024-01-24,0.060378113518185825
2024-01-25,0.09043198100837735
2024-01-26,0.04532413353927815
2024-01-29,0.05621372447436377
2024-01-30,0.052176285708348376
2024-01-31,0.018147324562622618
2024-02-01,0.014653272136378157
2024-02-02,0.02423176752701475
2024-02-05,0.05562932347571462
2024-02-06,0.06114134658429789
2024-02-07,0.03738291917714231
2024-02-08,-0.051767198117512424
2024-02-19,-0.00645762121312803
2024-02-20,-0.02326776891298709
2024-02-21,0.05509592856637281
2024-02-22,0.06976729019141675
2024-02-23,0.09035119840519007
2024-02-26,0.03667598109659593
2024-02-27,-0.020998905817863164
2024-02-28,0.022534307210336436
2024-02-29,0.03996821112991217
2024-03-01,-0.022434406967459717
2024-03-04,0.02315358658580193
2024-03-05,0.05566531829333792
2024-03-06,0.010537944632257818
2024-03-07,0.06689754736584151
2024-03-08,0.03930048209362726
2024-03-11,-0.03237529688899233
2024-03-12,0.01768102005151541
2024-03-13,0.08381072646829377
2024-03-14,0.055884361312028945
2024-03-15,0.00878468602267801
2024-03-18,0.09119556281532618
2024-03-19,0.033929352354708626
2024-03-20,0.05320371409457698
2024-03-21,-0.04375376555009003
2024-03-22,0.030282245626480145
2024-03-25,-0.003115842836872752
2024-03-26,0.020557600099420165
2024-03-27,0.06527930496329012
2024-03-28,0.06065995931293033
2024-03-29,0.08685945248507135
2024-04-01,0.0418363886635335
2024-04-02,-0.016559258181480088
2024-04-03,0.05090136270429359
2024-04-08,0.06844465310957101
2024-04-09,0.039699210061308644
2024-04-10,0.041953496489210554
2024-04-11,0.08480650690326018
2024-04-12,-3.7620063239335026e-06
2024-04-15,0.02302997089900633
2024-04-16,-0.016787652550356164
2024-04-17,-0.016851070759610454
2024-04-18,-0.029617272994421424
2024-04-19,0.020090821099878368
2024-04-22,0.04003796073412313
2024-04-23,0.06649065110922273
2024-04-24,-0.015898741664409164
2024-04-25,0.06207810241006918
2024-04-26,0.02040802794461324
2024-04-29,0.09184793280358884
2024-04-30,0.015652829719834865
2024-05-06,0.029385800873343876
2024-05-07,0.0034241360551855687
2024-05-08,0.01788694027757725
2024-05-09,0.03199402674443243
2024-05-10,0.0019611268315747306
2024-05-13,0.012023505045845227
2024-05-14,0.10718594067982884
2024-05-15,0.0037179912945250982
2024-05-16,0.03051162895366715
2024-05-17,-0.000999975770640785
2024-05-20,0.0821013848123092
2024-05-21,0.06713055415886929
2024-05-22,0.03270411258228493
2024-05-23,0.09127347407438575
2024-05-24,0.02830817222933802
2024-05-27,0.005313941621330731
2024-05-28,0.0015352102200521145
2024-05-29,0.029878229252682142
2024-05-30,0.05083364630056834
2024-05-31,0.014113827864546749
2024-06-03,0.033006380229739334
2024-06-04,0.02396697810978057
2024-06-05,0.06462865342452827
2024-06-06,0.10324551384370162
2024-06-07,-0.04071200893953348
2024-06-11,0.040094070053532764
2024-06-12,0.07997616895263895
2024-06-13,0.007052665701698165
2024-06-14,0.041282024000456594
2024-06-17,0.002916718109353836
2024-06-18,0.05594656096984785
2024-06-19,0.05628109273725322
2024-06-20,0.04920127581071201
2024-06-21,-0.018986049816206624
2024-06-24,-0.023609958804844833
2024-06-25,0.052510444098644304
2024-06-26,-0.005143599288210421
2024-06-27,0.036468050009047265
2024-06-28,0.04451750525617504
2024-07-01,0.03406454582766053
2024-07-02,0.0147903131453449
2024-07-03,0.0019351618008545035
2024-07-04,0.002431691222456404
2024-07-05,0.022401147713311174
2024-07-08,-0.0017996068409560743
2024-07-09,-0.06498164681635456
2024-07-10,0.05013735689629489
2024-07-11,0.0006939038910480775
2024-07-12,0.04724595478805919
2024-07-15,0.05101754389399819
2024-07-16,0.03491394970870913
2024-07-17,0.028174559090291196
2024-07-18,0.05712063326750901
2024-07-19,0.039846605697075745
2024-07-22,-0.024672533020491445
2024-07-23,0.0489289934086623
2024-07-24,-0.0065871993678927035
2024-07-25,0.09990938166963696
2024-07-26,0.016398427120591235
2024-07-29,-0.003900340105383573
2024-07-30,-0.025435497589157433
2024-07-31,0.08082623823985169
2024-08-01,0.009889193629835782
2024-08-02,0.049679976703208055
2024-08-05,-0.01764595497574763
2024-08-06,0.04079710913065205
2024-08-07,0.02629358238403116
2024-08-08,0.060332681457811996
2024-08-09,0.005871538472147202
2024-08-12,0.07305467746155112
2024-08-13,0.04600296595314395
2024-08-14,0.023699826218170357
2024-08-15,0.009468862412219706
2024-08-16,0.0506261296163986
2024-08-19,0.0426754580507473
2024-08-20,0.015059765558454728
2024-08-21,0.06263130537133181
2024-08-22,0.014127376158127983
2024-08-23,0.05265639472177889
2024-08-26,0.0036719444029483916
2024-08-27,-0.006590740820193197
2024-08-28,0.037633289968828185
2024-08-29,-0.017060069599225364
2024-08-30,-0.008708180751603059
2024-09-02,0.01556251021807426
2024-09-03,-0.11262400840767187
2024-09-04,0.05821302499089832
2024-09-05,0.043288310534535586
2024-09-06,0.010346178693054006
2024-09-09,0.05976477869509272
2024-09-10,-0.03581232517251818
2024-09-11,0.0770825038496099
2024-09-12,0.08794684804478993
2024-09-13,0.030794177684366698
2024-09-18,0.1283415686291968
2024-09-19,0.055078294273072495
2024-09-20,0.03969235381223086
2024-09-23,0.011539476854977292
2024-09-24,0.06661812123088759
2024-09-25,-0.014585439635591326
2024-09-26,-0.07183262025913738
2024-09-27,0.1252103497785097
2024-09-30,0.04258783863771605
2024-10-08,0.23446234519105408
2024-10-09,0.03273156730623804
2024-10-10,-0.020071724613661187
2024-10-11,0.0049045414069124865
2024-10-14,-0.05707459488903725
2024-10-15,0.011076338432469487
2024-10-16,0.11177751097543667
2024-10-17,0.002958111579315076
2024-10-18,0.0068009610744942895
2024-10-21,0.030289733189297407
2024-10-22,0.04161636893947609
2024-10-23,0.04488077362406274
2024-10-24,0.02709647460866612
2024-10-25,0.022517617549533894
2024-10-28,0.03924048777368037
2024-10-29,0.06221894912027213
2024-10-30,0.04004353280067401
2024-10-31,0.06300334331486515
2024-11-01,-0.006770651447761514
2024-11-04,0.04842589252523587
2024-11-05,0.006104794010596481
2024-11-06,0.10204579781825492
2024-11-07,0.05285885125247852
2024-11-08,-0.021300144500190438
2024-11-11,-0.02526368883593702
2024-11-12,0.027717382514993665
2024-11-13,0.08539431547230342
2024-11-14,0.022900004000788416
2024-11-15,0.02909836443188149
2024-11-18,-0.05617618793690596
2024-11-19,0.05048465098213561
2024-11-20,0.08450438902613393
2024-11-21,0.03129161848336373
2024-11-22,0.01778851888092801
2024-11-25,0.04629386382315856
2024-11-26,0.025170369215439154
2024-11-27,0.06046148731109271
2024-11-28,0.054317557261890706
2024-11-29,0.0708644943987933
2024-12-02,0.049475369431357934
2024-12-03,0.018246940911413406
2024-12-04,0.028356271608994527
2024-12-05,0.09896960651350488
2024-12-06,-0.006828878501290439
2024-12-09,0.03501000004701077
2024-12-10,0.03201415273086061
2024-12-11,-0.007913711641732105
2024-12-12,-0.04452295863493401
2024-12-13,0.05490885480847754
2024-12-16,-0.04878157445963553
2024-12-17,0.0034049537762980025
2024-12-18,0.03844672447189867
2024-12-19,-0.03971033223511771
2024-12-20,0.037468428057191486
2024-12-23,-0.04333846930587669
2024-12-24,0.02616761136203366
2024-12-25,-0.05625607924861041
2024-12-26,0.07179976041639835
2024-12-27,0.06046851407365032
2024-12-30,-0.0023116325239631672
