version,years,J_mean,J_worst,J_std,J_stable,lambda_std,J_2024,A_2024,B_2024,B_model_score_2024,B_mean_abs_weight_2024,B_std_abs_weight_2024,B_nonzero_window_ratio_2024
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e0_holdout_2024_e3/unified_microstructure_full_oos.parquet,2024,0.9338461538461538,0.9338461538461538,0.0,0.9338461538461538,0.5,0.9338461538461538,1.0,0.9054945054945055,1.652338888763835,0.01673881937186961,0.010130379115352112,1.0
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e0_holdout_2024_e6/unified_microstructure_full_oos.parquet,2024,0.9868681318681318,0.9868681318681318,0.0,0.9868681318681318,0.5,0.9868681318681318,0.9972527472527473,0.9824175824175824,2.204544375278989,0.01216202891293695,0.005516799320128577,1.0
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e2_kernel_k3/unified_microstructure_full_oos.parquet,2024,0.9102747252747252,0.9102747252747252,0.0,0.9102747252747252,0.5,0.9102747252747252,0.9983516483516484,0.8725274725274725,1.5470367742379456,0.018140713020467027,0.011726103296966498,1.0
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e2_kernel_k15/unified_microstructure_full_oos.parquet,2024,0.9430769230769229,0.9430769230769229,0.0,0.9430769230769229,0.5,0.9430769230769229,1.0,0.9186813186813186,1.7027938021571598,0.024538321847063567,0.014410624359963462,1.0
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e2_kernel_k60/unified_microstructure_full_oos.parquet,2024,0.9415384615384614,0.9415384615384614,0.0,0.9415384615384614,0.5,0.9415384615384614,1.0,0.9164835164835164,1.6602203760504293,0.018987012722621485,0.01143644120675732,0.9
