date,instrument,open,close,closing_nav,daily_return
2025-05-27,000852.SH,6019.543,6008.46,1.036461575801234,-0.0033714913748804642
2025-05-28,000852.SH,6006.889,5984.456,1.0323208769090833,-0.003995033669193071
2025-05-29,000852.SH,5980.857,6089.578,1.0504544608509547,0.017565840570972657
2025-05-30,000852.SH,6075.45,6026.56,1.0395838325062803,-0.010348500339432354
2025-06-03,000852.SH,6009.184,6070.037,1.047083631112098,0.007214231667817206
2025-06-04,000852.SH,6067.827,6123.172,1.0562494382956686,0.008753653396181837
2025-06-05,000852.SH,6125.89,6167.015,1.063812372037069,0.0071601777640739606
2025-06-06,000852.SH,6164.41,6152.845,1.0613680417878697,-0.0022977080483832513
2025-06-09,000852.SH,6161.138,6218.964,1.0727735937812926,0.010746085753825962
2025-06-10,000852.SH,6220.042,6161.692,1.0628941525651927,-0.009209250929897661
2025-06-11,000852.SH,6162.157,6186.512,1.0671756117596263,0.004028114355602241
2025-06-12,000852.SH,6171.557,6192.22,1.0681602438741238,0.0009226523766543426
2025-06-13,000852.SH,6174.432,6106.008,1.0532886419373586,-0.013922631947831388
2025-06-16,000852.SH,6089.963,6147.46,1.0604391272930258,0.006788723499870919
2025-06-17,000852.SH,6153.147,6141.468,1.0594055050733222,-0.0009747115068662326
2025-06-18,000852.SH,6126.18,6135.386,1.0583563578202786,-0.0009903169730753891
2025-06-19,000852.SH,6127.938,6048.224,1.043320880531591,-0.01420644112693159
2025-06-20,000852.SH,6039.991,5999.591,1.0349316700157614,-0.008040872824816025
2025-06-23,000852.SH,5966.495,6078.222,1.0484955466441863,0.013106060063094116
2025-06-24,000852.SH,6082.744,6194.666,1.068582179780231,0.019157576014828148
2025-06-25,000852.SH,6196.153,6276.163,1.0826404424703502,0.01315599581962923
2025-06-26,000852.SH,6272.443,6247.791,1.0777462619600977,-0.00452059642173086
2025-06-27,000852.SH,6265.923,6276.937,1.0827739577570743,0.004665008800710524
2025-06-30,000852.SH,6297.077,6356.181,1.0964435771125818,0.012624628859585485
2025-07-01,000852.SH,6358.06,6373.768,1.09947734112759,0.0027669130252898633
2025-07-02,000852.SH,6358.873,6309.484,1.088388327313933,-0.010085713819517728
2025-07-03,000852.SH,6306.745,6342.638,1.0941074045956514,0.005254629380152087
2025-07-04,000852.SH,6338.557,6312.197,1.088856320818949,-0.004799422574644829
2025-07-07,000852.SH,6305.045,6327.139,1.0914338213541315,0.0023671631287807138
2025-07-08,000852.SH,6321.553,6407.698,1.1053302786967736,0.012732294959854729
2025-07-09,000852.SH,6412.144,6390.466,1.1023577523132733,-0.002689265318059575
2025-07-10,000852.SH,6385.213,6406.568,1.1051353532781711,0.002519691052264461
2025-07-11,000852.SH,6411.314,6461.1,1.1145421434792533,0.008511889673222806
2025-07-14,000852.SH,6465.506,6462.305,1.1147500064256388,0.00018650075064607918
2025-07-15,000852.SH,6451.997,6442.834,1.1113912517127131,-0.0030130116111821703
2025-07-16,000852.SH,6440.517,6462.063,1.1147082613359913,0.0029845561751242755
2025-07-17,000852.SH,6458.414,6535.671,1.1274056686036733,0.011390789597687245
2025-07-18,000852.SH,6546.362,6552.074,1.130235192180075,0.0025097652559316064
2025-07-21,000852.SH,6557.251,6612.259,1.1406171269752803,0.009185641065714512
2025-07-22,000852.SH,6607.826,6637.104,1.1449028986789749,0.0037574148260073326
2025-07-23,000852.SH,6634.123,6607.22,1.1397478976086102,-0.004502566179466205
2025-07-24,000852.SH,6602.169,6701.12,1.155945682393353,0.014211725960388666
2025-07-25,000852.SH,6708.08,6706.61,1.1568927094270935,0.0008192660331407531
2025-07-28,000852.SH,6713.818,6729.979,1.1609238705840121,0.003484472781330794
2025-07-29,000852.SH,6724.315,6773.884,1.1684974993483799,0.006523794502181879
2025-07-30,000852.SH,6758.327,6718.482,1.1589406338250112,-0.008178764206768219
2025-07-31,000852.SH,6701.156,6661.186,1.1490570526000203,-0.00852811691688693
2025-08-01,000852.SH,6665.642,6670.472,1.1506588910399684,0.0013940460452537273
2025-08-04,000852.SH,6637.839,6739.694,1.162599711682881,0.010377376593440513
2025-08-05,000852.SH,6753.527,6787.481,1.1708429868853143,0.007090381254697853
2025-08-06,000852.SH,6784.175,6861.309,1.1835783442344943,0.010877083854820446
2025-08-07,000852.SH,6864.446,6862.15,1.183723417046038,0.0001225713635690795
2025-08-08,000852.SH,6844.439,6838.13,1.1795799581479602,-0.0035003606741326188
2025-08-11,000852.SH,6850.572,6943.937,1.1978317048435863,0.015473089865211564
2025-08-12,000852.SH,6943.666,6963.611,1.2012254771317121,0.0028332630321963315
2025-08-13,000852.SH,6966.273,7064.334,1.2186002319439981,0.014464191064090137
2025-08-14,000852.SH,7072.903,6976.488,1.2034467644019267,-0.012435142506002639
2025-08-15,000852.SH,6956.508,7117.501,1.2277715591394234,0.02021260554020876
2025-08-18,000852.SH,7158.531,7237.602,1.2484890261301835,0.016874040481343
2025-08-19,000852.SH,7231.93,7242.849,1.2493941355739062,0.0007249638761568367
2025-08-20,000852.SH,7212.97,7305.461,1.26019472876818,0.008644664551200831
2025-08-21,000852.SH,7318.757,7253.343,1.2512043544613511,-0.007134115150296494
2025-08-22,000852.SH,7250.191,7362.94,1.270109877560962,0.015109860377483741
2025-08-25,000852.SH,7418.346,7477.728,1.2899108500835506,0.015589968137727617
2025-08-26,000852.SH,7457.77,7476.467,1.28969332711642,-0.00016863410918399602
2025-08-27,000852.SH,7488.928,7336.504,1.26554965776789,-0.018720473186064956
2025-08-28,000852.SH,7331.187,7447.11,1.2846292337412795,0.015076117998436223
2025-08-29,000852.SH,7449.864,7438.677,1.2831745381173205,-0.0011323855831322227
2025-09-01,000852.SH,7475.0,7501.148,1.2939508087593619,0.008398133162657917
2025-09-02,000852.SH,7498.445,7313.882,1.2616473543876936,-0.024964978693927997
2025-09-03,000852.SH,7336.386,7206.876,1.2431887797479046,-0.014630534099401626
2025-09-04,000852.SH,7214.72,7041.154,1.2146016733570937,-0.022994984234500415
2025-09-05,000852.SH,7046.958,7245.667,1.249880241617819,0.0290453809134128
2025-09-08,000852.SH,7257.332,7311.034,1.2611560733326674,0.00902152969491965
2025-09-09,000852.SH,7287.402,7226.028,1.2464925068426584,-0.011627083118475379
2025-09-10,000852.SH,7214.226,7230.168,1.2472066583762988,0.0005729288621632023
2025-09-11,000852.SH,7215.928,7399.885,1.2764829037470358,0.023473451792544786
2025-09-12,000852.SH,7402.417,7422.884,1.28045023976689,0.003108021273303452
2025-09-15,000852.SH,7445.498,7415.571,1.279188744557829,-0.0009851965893580283
2025-09-16,000852.SH,7426.409,7483.628,1.2909286022691733,0.009177580526165796
2025-09-17,000852.SH,7478.408,7554.813,1.3032080411392684,0.009512097608272319
2025-09-18,000852.SH,7552.23,7476.402,1.2896821145923412,-0.010378946507345721
2025-09-19,000852.SH,7473.022,7438.189,1.2830903579365438,-0.005111148383941888
2025-09-22,000852.SH,7457.886,7489.478,1.291937729436274,0.006895361223007379
2025-09-23,000852.SH,7500.618,7408.069,1.277894646778754,-0.01086978291410956
2025-09-24,000852.SH,7375.911,7534.222,1.2996560860114448,0.01702913404289297
2025-09-25,000852.SH,7521.317,7506.512,1.2948761007464262,-0.003677884723863989
2025-09-26,000852.SH,7476.937,7397.589,1.276086842896495,-0.014510467711235209
2025-09-29,000852.SH,7415.128,7497.831,1.2933786250305972,0.013550631158340876
2025-09-30,000852.SH,7525.624,7574.963,1.306683923603726,0.010287241736977037
2025-10-09,000852.SH,7623.299,7648.052,1.3192918031791472,0.009648760000543932
2025-10-10,000852.SH,7608.292,7533.82,1.299586740862526,-0.014936090915699807
2025-10-13,000852.SH,7250.579,7519.764,1.2971620756555575,-0.0018657201791387745
2025-10-14,000852.SH,7580.393,7373.152,1.2718714513439418,-0.019496888466180584
2025-10-15,000852.SH,7384.011,7483.449,1.2908977247028637,0.014959273862793054
2025-10-16,000852.SH,7460.763,7401.838,1.276819796970514,-0.010905532996884126
2025-10-17,000852.SH,7395.866,7185.478,1.2394976168211322,-0.02923057759437586
2025-10-20,000852.SH,7259.486,7239.185,1.2487620942165973,0.0074743809667221495
2025-10-21,000852.SH,7257.112,7344.047,1.266850828062153,0.014485332257705652
2025-10-22,000852.SH,7304.964,7312.21,1.2613589337683102,-0.004335075742298411
2025-10-23,000852.SH,7292.39,7308.099,1.2606497847454128,-0.0005622103303926096
2025-10-24,000852.SH,7340.669,7419.235,1.2798207859151378,0.015207237887718827
2025-10-27,000852.SH,7483.295,7495.383,1.292956344123749,0.010263591866277233
2025-10-28,000852.SH,7462.911,7479.221,1.2901683931366241,-0.0021562607274371315
2025-10-29,000852.SH,7481.237,7569.117,1.3056754864381073,0.012019433574699923
2025-10-30,000852.SH,7560.6,7485.085,1.291179935308911,-0.011101955485692705
2025-10-31,000852.SH,7480.658,7506.675,1.294904218306809,0.002884402782333151
2025-11-03,000852.SH,7507.374,7538.118,1.3003281474546968,0.004188672081847145
2025-11-04,000852.SH,7523.64,7435.731,1.2826663520259909,-0.013582567956617386
2025-11-05,000852.SH,7332.104,7464.863,1.2876916328177814,0.003917839416192059
2025-11-06,000852.SH,7482.908,7551.83,1.3026934725342323,0.011650180318111714
2025-11-07,000852.SH,7519.748,7541.878,1.300976748847568,-0.0013178262752207015
2025-11-10,000852.SH,7568.751,7563.254,1.3046641167661908,0.0028343073170900013
2025-11-11,000852.SH,7579.908,7540.791,1.300789240944895,-0.0029700179314352537
2025-11-12,000852.SH,7520.179,7486.377,1.2914028057875255,-0.0072159538700913295
2025-11-13,000852.SH,7483.664,7590.576,1.3093771718874767,0.013918481529850757
2025-11-14,000852.SH,7527.834,7502.757,1.2942283618554071,-0.011569477731334321
2025-11-17,000852.SH,7514.84,7523.076,1.2977333968824698,0.0027082044640389658
2025-11-18,000852.SH,7508.531,7448.101,1.28480018160839,-0.009966003267812273
2025-11-19,000852.SH,7438.139,7387.208,1.2742961165509104,-0.00817564101238688
2025-11-20,000852.SH,7429.7,7340.412,1.2662237892155874,-0.006334734313694579
2025-11-21,000852.SH,7235.326,7067.703,1.219181385692026,-0.03715172935797062
2025-11-24,000852.SH,7105.642,7156.409,1.2344832035526796,0.012550895248427896
2025-11-25,000852.SH,7195.1,7249.947,1.2506185432033217,0.0130705218217686
2025-11-26,000852.SH,7236.655,7248.449,1.2503601376483955,-0.00020662220013478727
2025-11-27,000852.SH,7243.714,7257.454,1.2519135034842488,0.0012423347394732165
2025-11-28,000852.SH,7257.165,7334.21,1.2651539419180904,0.010576160730746631
2025-12-01,000852.SH,7356.513,7386.681,1.274205208855686,0.007154281101850124
2025-12-02,000852.SH,7364.204,7313.178,1.2615259141269006,-0.00995074783925276
2025-12-03,000852.SH,7312.667,7248.274,1.2503299500835678,-0.008874937817731188
2025-12-04,000852.SH,7246.862,7248.657,1.250396017725448,5.284016581041939e-05
2025-12-05,000852.SH,7244.277,7342.492,1.266582589986112,0.012945156599353469
2025-12-08,000852.SH,7359.488,7423.046,1.280478184826902,0.01097093466359933
2025-12-09,000852.SH,7400.934,7380.584,1.2731534740970856,-0.005720293259667275
2025-12-10,000852.SH,7367.492,7408.244,1.2779248343435816,0.003747670916014245
2025-12-11,000852.SH,7421.787,7311.995,1.2613218461886646,-0.012992147666842535
2025-12-12,000852.SH,7312.871,7370.942,1.2714902255252594,0.008061684943712288
2025-12-15,000852.SH,7324.48,7309.078,1.260818662608078,-0.008392957101005516
2025-12-16,000852.SH,7302.159,7181.62,1.238832110391957,-0.01743831438110255
2025-12-17,000852.SH,7178.307,7288.738,1.257310005073236,0.01491557615134198
2025-12-18,000852.SH,7244.64,7272.402,1.2544920390216538,-0.0022412659091327614
2025-12-19,000852.SH,7295.671,7329.806,1.2643942502866525,0.007893403032450452
2025-12-22,000852.SH,7363.064,7408.349,1.2779429468824786,0.010715563276845419
2025-12-23,000852.SH,7410.224,7392.42,1.2751951884816672,-0.0021501416847397037
2025-12-24,000852.SH,7391.561,7506.381,1.2948535031978983,0.01541592604316322
2025-12-25,000852.SH,7507.297,7579.379,1.307445685239609,0.009724792812941363
2025-12-26,000852.SH,7575.926,7605.53,1.3119567424271044,0.0034502826682767385
2025-12-29,000852.SH,7606.435,7594.158,1.309995068214409,-0.001495227814498068
2025-12-30,000852.SH,7556.537,7597.299,1.3105368918779754,0.0004136074071674489
2025-12-31,000852.SH,7606.646,7595.285,1.3101894761319,-0.00026509421308806846
2026-01-05,000852.SH,7639.538,7753.88,1.3375471723825527,0.020880717445099117
2026-01-06,000852.SH,7756.158,7864.903,1.3566986810104176,0.01431837995945262
2026-01-07,000852.SH,7881.836,7906.42,1.3638603788901638,0.005278768218756058
2026-01-08,000852.SH,7886.81,7971.589,1.3751020555316642,0.008242542136643438
2026-01-09,000852.SH,7969.19,8129.183,1.402287078911502,0.019769458761609515
2026-01-12,000852.SH,8196.085,8357.011,1.441587493309142,0.028025940614204492
2026-01-13,000852.SH,8381.042,8203.133,1.415043481305876,-0.018413042653647405
2026-01-14,000852.SH,8204.28,8257.172,1.424365228824329,0.00658760500408806
2026-01-15,000852.SH,8197.061,8240.775,1.4215367402501495,-0.0019857888390845124
2026-01-16,000852.SH,8276.608,8232.729,1.4201488022695528,-0.0009763644802824878
2026-01-19,000852.SH,8204.627,8265.646,1.425826996963476,0.003998309673499678
2026-01-20,000852.SH,8271.779,8182.752,1.411527751255846,-0.010028738225663192
2026-01-21,000852.SH,8138.682,8247.68,1.4227278553080693,0.007934738826252952
2026-01-22,000852.SH,8272.468,8309.346,1.4333652631519025,0.007476769224800117
2026-01-23,000852.SH,8331.77,8470.744,1.4612064779409115,0.019423670647485514
2026-01-26,000852.SH,8513.222,8365.435,1.4430406364297668,-0.012432083887790824
2026-01-27,000852.SH,8325.433,8382.153,1.4459244976228587,0.001998461526507622
2026-01-28,000852.SH,8392.753,8399.794,1.448967576657871,0.002104590550900287
2026-01-29,000852.SH,8380.605,8332.207,1.4373087941206355,-0.00804626875373371
2026-01-30,000852.SH,8255.335,8254.86,1.4239664079678613,-0.009282894676044373
2026-02-02,000852.SH,8166.736,7975.428,1.375764284453801,-0.03385060437124321
2026-02-03,000852.SH,8058.763,8209.101,1.4160729635166893,0.02929911723859835
2026-02-04,000852.SH,8184.205,8207.12,1.4157312402828386,-0.00024131753282119472
2026-02-05,000852.SH,8121.511,8068.077,1.3917462712751176,-0.016941753014455774
2026-02-06,000852.SH,7980.466,8051.574,1.388899497661671,-0.0020454688273302546
2026-02-09,000852.SH,8177.291,8233.778,1.4203297551581493,0.022629612545323585
2026-02-10,000852.SH,8246.218,8250.3,1.4231798062786338,0.002006612274462416
2026-02-11,000852.SH,8239.17,8239.513,1.421319044782649,-0.0013074676072383218
2026-02-12,000852.SH,8252.185,8314.832,1.4343116001841614,0.009141195602215824
2026-02-13,000852.SH,8272.876,8204.829,1.41533604193415,-0.013229732122068238
2026-02-24,000852.SH,8319.691,8299.771,1.4317135721048961,0.011571478211185315
2026-02-25,000852.SH,8320.612,8426.331,1.4535452189883578,0.015248613485841833
2026-02-26,000852.SH,8447.783,8490.617,1.4646345778027559,0.00762918048199146
2026-02-27,000852.SH,8434.096,8560.843,1.4767485888175946,0.008271012577766745
2026-03-02,000852.SH,8464.273,8476.965,1.462279602745447,-0.009797866868952121
2026-03-03,000852.SH,8495.954,8142.454,1.4045763313276716,-0.0394611750785806
2026-03-04,000852.SH,8039.593,8094.518,1.3963073535700419,-0.005887168659472919
2026-03-05,000852.SH,8235.374,8171.119,1.4095210544464645,0.009463318260580778
2026-03-06,000852.SH,8120.495,8248.857,1.4229308882440825,0.00951375203322824
2026-03-09,000852.SH,8131.742,8203.869,1.4151704415785233,-0.005453846514735239
2026-03-10,000852.SH,8272.941,8350.09,1.4403936182452952,0.017823419657237327
2026-03-11,000852.SH,8356.09,8363.526,1.442711333222588,0.0016090844529819126
2026-03-12,000852.SH,8357.351,8335.908,1.4379472179916506,-0.003302195748539627
2026-03-13,000852.SH,8297.913,8214.293,1.4169685854400371,-0.014589292492191541
2026-03-16,000852.SH,8212.267,8211.352,1.4164612618505599,-0.0003580344650475631
2026-03-17,000852.SH,8219.5,8019.857,1.3834283034122816,-0.023320763742682216
2026-03-18,000852.SH,8050.714,8096.595,1.3966656368394552,0.00956849978746499
2026-03-19,000852.SH,7988.873,7909.234,1.3643457949325948,-0.02314071532539297
2026-03-20,000852.SH,7943.413,7783.435,1.3426454208310412,-0.015905332931103078
2026-03-23,000852.SH,7632.972,7409.107,1.2780737021632753,-0.04809290499631591
2026-03-24,000852.SH,7538.697,7600.857,1.311150648196017,0.025880311891838037
2026-03-25,000852.SH,7654.784,7751.181,1.3370815938827227,0.019777243539774503
2026-03-26,000852.SH,7733.702,7639.376,1.3177951899651705,-0.01442425354278265
2026-03-27,000852.SH,7526.586,7746.313,1.3362418620793988,0.013998132831791521
2026-03-30,000852.SH,7664.636,7767.93,1.3399708025872987,0.0027906179365591033
2026-03-31,000852.SH,7741.959,7619.85,1.3144269477318704,-0.019062993616059898
2026-04-01,000852.SH,7767.883,7764.153,1.3393192686881297,0.01893777436563715
2026-04-02,000852.SH,7733.747,7623.417,1.315042256553246,-0.01812638158985269
2026-04-03,000852.SH,7658.821,7536.6,1.300066291892362,-0.011388200330639142
2026-04-07,000852.SH,7556.277,7606.017,1.3120407501075109,0.00921065201815141
2026-04-08,000852.SH,7765.55,7955.768,1.3723729271708611,0.04598346282949417
2026-04-09,000852.SH,7881.803,7921.447,1.3664525419568339,-0.004313976978715273
2026-04-10,000852.SH,7981.622,7998.232,1.3796979829014182,0.009693304771211553
2026-04-13,000852.SH,7947.222,8025.572,1.3844141430293722,0.0034182554344510674
2026-04-14,000852.SH,8088.05,8144.762,1.4049744621826574,0.01485127789022389
2026-04-15,000852.SH,8186.074,8106.165,1.3983164653846094,-0.004738873892202067
2026-04-16,000852.SH,8120.358,8232.983,1.4201926173636459,0.015644635903661053
2026-04-17,000852.SH,8225.729,8307.436,1.4330357874443536,0.009043259290101746
2026-04-20,000852.SH,8308.055,8357.814,1.441726011106609,0.006064205610491591
2026-04-21,000852.SH,8331.592,8351.156,1.4405775036401893,-0.0007966197859869961
2026-04-22,000852.SH,8317.278,8481.24,1.4630170418290973,0.015576765659748082
2026-04-23,000852.SH,8488.996,8362.74,1.4425757479314187,-0.013972013526323934
2026-04-24,000852.SH,8318.597,8304.141,1.4324673987237386,-0.007007153157936319
2026-04-27,000852.SH,8292.811,8338.726,1.4384333240355636,0.004164789591120988
2026-04-28,000852.SH,8307.692,8226.692,1.419107417533179,-0.013435385693210344
2026-04-29,000852.SH,8163.348,8343.065,1.4391818031429224,0.014145783019468894
2026-04-30,000852.SH,8345.247,8381.947,1.4458889625465472,0.004660397587697096
2026-05-06,000852.SH,8462.023,8574.556,1.4791140863975007,0.0229790286194842
2026-05-07,000852.SH,8602.146,8714.51,1.5032562032426966,0.01632201130880717
2026-05-08,000852.SH,8655.127,8741.151,1.5078517856117095,0.003057085252068159
2026-05-11,000852.SH,8807.905,8866.779,1.5295226621499172,0.01437202034377405
2026-05-12,000852.SH,8880.415,8821.887,1.5217787755199206,-0.005062943375491846
2026-05-13,000852.SH,8764.023,8955.447,1.544817924996494,0.015139618088510831
2026-05-14,000852.SH,8989.487,8778.709,1.514330554524866,-0.01973525162953893
2026-05-15,000852.SH,8786.382,8682.654,1.497761031441815,-0.010941813881745088
2026-05-18,000852.SH,8645.763,8720.213,1.5042399728553417,0.004325751089470975
2026-05-19,000852.SH,8691.384,8808.645,1.5194945256144938,0.010141036692567162
2026-05-20,000852.SH,8769.097,8808.91,1.5195402382126615,3.008408217142211e-05
2026-05-21,000852.SH,8852.434,8510.496,1.4680637126668228,-0.03387638198142573
2026-05-22,000852.SH,8578.9,8692.666,1.4994881051507056,0.021405332897165952
2026-05-25,000852.SH,8756.458,8799.312,1.5178845796571347,0.012268503126658725
2026-05-26,000852.SH,8755.908,8687.253,1.4985543606454896,-0.012734972916064291
2026-05-27,000852.SH,8679.536,8546.514,1.4742768310094945,-0.016200633272681397
2026-05-28,000852.SH,8527.909,8637.743,1.49001386730478,0.010674410642748766
