strategy,date,closing_nav,gross_return,cost_amount,traded_notional,one_way_turnover,period_nav
baseline_daily,2025-02-12,1.009280192798992,-0.0005033454676688365,0.0,2.827708386886333,1.4006237047977483,1.009280192798992
baseline_daily,2025-02-13,1.0073788797970074,-0.001883830689980992,0.0,2.74921315446574,1.3639937700693128,1.0073788797970074
baseline_daily,2025-02-14,1.007950314972843,0.000567249509887402,0.0,2.767681120788274,1.3718973993072312,1.007950314972843
baseline_daily,2025-02-17,1.0134012063843016,0.005407896927543954,0.0,2.9691115025849917,1.4733275090484583,1.0134012063843016
baseline_daily,2025-02-18,1.0138804219628208,0.0004728784369902872,0.0,2.8394805246771373,1.3998825090543878,1.0138804219628208
baseline_daily,2025-02-19,1.0148620124483367,0.0009681521254898406,0.0,3.0253125626059685,1.4922674711544188,1.0148620124483367
baseline_daily,2025-02-20,1.0214795635621117,0.00652064126216545,0.0,2.6906078243155207,1.3240207925049325,1.0214795635621117
baseline_daily,2025-02-21,1.0202375003658313,-0.001215945223562831,0.0,2.804411888789942,1.3742411090029532,1.0202375003658313
baseline_daily,2025-02-24,1.0161455216154214,-0.004010809981933261,0.0,2.7437081612906233,1.3459011427800054,1.0161455216154214
baseline_daily,2025-02-25,1.017433315098873,0.0012673317512676974,0.0,2.7128474060586063,1.332068827148821,1.017433315098873
baseline_daily,2025-02-26,1.0190036124494994,0.0015433909302191573,0.0,2.8584785048394226,1.4033775836015439,1.0190036124494994
baseline_daily,2025-02-27,1.0218662964571874,0.00280929721221157,0.0,2.8842441823532647,1.4138587520899748,1.0218662964571874
baseline_daily,2025-02-28,1.0153842683112333,-0.006343323161187797,0.0,3.016218554728659,1.4804520311611207,1.0153842683112333
baseline_daily,2025-03-03,1.008802744167736,-0.00648180629629358,0.0,2.992283634469257,1.476605853097326,1.008802744167736
baseline_daily,2025-03-04,1.0122256170943387,0.003393005170130081,0.0,3.1432911221403206,1.5586050245291054,1.0122256170943387
baseline_daily,2025-03-05,1.0133340632311727,0.0010950583724762541,0.0,2.6988806403143357,1.33151129399864,1.0133340632311727
baseline_daily,2025-03-06,1.014139279962611,0.0007946212020848442,0.0,2.7182122776111646,1.341540045020037,1.014139279962611
baseline_daily,2025-03-07,1.0125021815308966,-0.001614273763042462,0.0,2.7467169825351263,1.354673443109428,1.0125021815308966
baseline_daily,2025-03-10,1.0121954681789371,-0.00030292611468318853,0.0,2.771826893932159,1.3669383835016444,1.0121954681789371
baseline_daily,2025-03-11,1.0116623000525782,-0.0005267442338170447,0.0,2.8657373676406035,1.4139310662838995,1.0116623000525782
baseline_daily,2025-03-12,1.0113689878867698,-0.0002899309046043852,0.0,2.7281410015900374,1.346846967914278,1.0113689878867698
baseline_daily,2025-03-13,1.0094498144640478,-0.0018975996354525515,0.0,2.7883623884683226,1.3775813611398358,1.0094498144640478
baseline_daily,2025-03-14,1.011416516944845,0.0019482914877164692,0.0,2.944761746150057,1.459940700507377,1.011416516944845
baseline_daily,2025-03-17,1.0143204250157367,0.0028711297692303184,0.0,2.7400857571526185,1.3523847646679392,1.0143204250157367
baseline_daily,2025-03-18,1.015256110111912,0.0009224748640557223,0.0,2.8107641343049954,1.3847064945496403,1.015256110111912
baseline_daily,2025-03-19,1.01619295511349,0.0009227671641147683,0.0,2.8076666272907427,1.3830220588664046,1.01619295511349
baseline_daily,2025-03-20,1.0223715982681485,0.006080186960131462,0.0,2.907118332227535,1.4286780555293332,1.0223715982681485
baseline_daily,2025-03-21,1.023155427208636,0.0007666771473457956,0.0,2.9645243363189153,1.4504400459556255,1.023155427208636
baseline_daily,2025-03-24,1.0206949004305395,-0.0024048416424955477,0.0,2.954535765730049,1.4460214076182372,1.0206949004305395
baseline_daily,2025-03-25,1.02580932421831,0.005010727285512218,0.0,2.829180441060717,1.3846878904885602,1.02580932421831
baseline_daily,2025-03-26,1.0303453071872593,0.004421857807157092,0.0,2.8776756109351163,1.3980908175292155,1.0303453071872593
baseline_daily,2025-03-27,1.0302879227540787,-5.569437040209291e-05,0.0,2.757347262435658,1.3374887145373116,1.0302879227540787
baseline_daily,2025-03-28,1.0276771327712817,-0.00253403919927353,0.0,2.7655376695112603,1.341320797484155,1.0276771327712817
baseline_daily,2025-03-31,1.027669204469319,-7.714779000078664e-06,0.0,2.942747951351138,1.429139915292789,1.027669204469319
baseline_daily,2025-04-01,1.0263285528574468,-0.001304555596335577,0.0,2.7792870945273904,1.352311524797479,1.0263285528574468
baseline_daily,2025-04-02,1.025144876957311,-0.0011533108933199365,0.0,2.985545816235743,1.454977515847389,1.025144876957311
baseline_daily,2025-04-03,1.0302774052360746,0.005006637007246351,0.0,2.878873366627173,1.4039010758497712,1.0302774052360746
baseline_daily,2025-04-07,1.02725080786653,-0.002937652863357898,0.0,2.8713511532063025,1.388288477565874,1.02725080786653
baseline_daily,2025-04-08,1.0090185158263305,-0.017748627599588396,0.0,3.068752551899574,1.490251896555129,1.0090185158263305
baseline_daily,2025-04-09,1.0104074609326206,0.0013765308411139987,0.0,2.9070845532597342,1.4460449685693835,1.0104074609326206
baseline_daily,2025-04-10,1.018504631200029,0.008013767297338159,0.0,3.0631955670361406,1.5013570715577873,1.018504631200029
baseline_daily,2025-04-11,1.0255899171527825,0.006956557423215104,0.0,2.817275002630449,1.3795983066903075,1.0255899171527825
baseline_daily,2025-04-14,1.0292273508543412,0.0035466745925671894,0.0,2.922981866373492,1.423122775694373,1.0292273508543412
baseline_daily,2025-04-15,1.0310304321002508,0.0017518784789509745,0.0,2.9817347169595125,1.4471884512134483,1.0310304321002508
baseline_daily,2025-04-16,1.034468865592238,0.0033349485960205705,0.0,2.792523772345855,1.35170836719965,1.034468865592238
baseline_daily,2025-04-17,1.0351835880514164,0.0006909076560455141,0.0,2.762017290910591,1.3358518229934742,1.0351835880514164
baseline_daily,2025-04-18,1.0435961137440555,0.00812660265265075,0.0,2.756244069545746,1.3312591882109837,1.0435961137440555
baseline_daily,2025-04-21,1.0468493863172808,0.003117367466570542,0.0,2.9470140913220204,1.4102475568661008,1.0468493863172808
baseline_daily,2025-04-22,1.05395458865943,0.006787225015381315,0.0,2.9359404595177634,1.3973712838805978,1.05395458865943
baseline_daily,2025-04-23,1.0564764063271959,0.002392719472831928,0.0,2.783142559812973,1.3176477955792976,1.0564764063271959
baseline_daily,2025-04-24,1.0569252525143642,0.0004248520690857127,0.0,2.811126762840317,1.3289077809666312,1.0569252525143642
baseline_daily,2025-04-25,1.0617074058978866,0.004524589957658698,0.0,2.7863228352208673,1.3174608710959688,1.0617074058978866
baseline_daily,2025-04-28,1.0616289553808476,-7.389090120613062e-05,0.0,2.8108444245768314,1.3257540822199907,1.0616289553808476
baseline_daily,2025-04-29,1.063557528122067,0.0018166165602817586,0.0,2.8685144563647498,1.3523558789323848,1.063557528122067
baseline_daily,2025-04-30,1.067587676580594,0.003789309324567558,0.0,3.036650097172326,1.4275216390859318,1.067587676580594
baseline_daily,2025-05-06,1.0688694754562837,0.001200649748782423,0.0,3.1988900596716174,1.4961582969312262,1.0688694754562837
baseline_daily,2025-05-07,1.0696209753504415,0.0007030791985493945,0.0,3.0468440605332963,1.423195909709332,1.0696209753504415
baseline_daily,2025-05-08,1.070539274936833,0.000858528027734895,0.0,2.832342256523482,1.3244393903556895,1.070539274936833
baseline_daily,2025-05-09,1.0750111843928594,0.004177249317910636,0.0,2.8917229973007292,1.3498649183063922,1.0750111843928594
baseline_daily,2025-05-12,1.075055277818894,4.101671375589255e-05,0.0,3.1456178758045317,1.4634745999562202,1.075055277818894
baseline_daily,2025-05-13,1.0725954620582803,-0.0022880830515099593,0.0,3.1865120491326975,1.4828471467957836,1.0725954620582803
baseline_daily,2025-05-14,1.0688188312553746,-0.0035210206797430255,0.0,2.9438251864556957,1.3750779532076947,1.0688188312553746
baseline_daily,2025-05-15,1.0725037156235886,0.0034476229838558137,0.0,2.975914529620812,1.3932073479221827,1.0725037156235886
baseline_daily,2025-05-16,1.078073450975876,0.005193208444083552,0.0,2.988297390335675,1.3907927277936325,1.078073450975876
baseline_daily,2025-05-19,1.0833847193577042,0.00492662942123312,0.0,2.9201797055828793,1.3529811338360154,1.0833847193577042
baseline_daily,2025-05-20,1.0841353429871905,0.0006928504861425377,0.0,2.997608150362667,1.3826498607318534,1.0841353429871905
baseline_daily,2025-05-21,1.0857496191840719,0.0014889987742983113,0.0,2.8338468389733364,1.306753794443087,1.0857496191840719
baseline_daily,2025-05-22,1.0876189432264998,0.0017216897979044354,0.0,2.8778462703122547,1.3257208419869067,1.0876189432264998
baseline_daily,2025-05-23,1.0920591038975873,0.004082459853002929,0.0,2.9462951367913712,1.3531659836322478,1.0920591038975875
baseline_daily,2025-05-26,1.093022049757926,0.0008817708280639547,0.0,2.8657209491036344,1.3113390555120115,1.0930220497579262
baseline_daily,2025-05-27,1.092057501198617,-0.0008824602939367931,0.0,2.9686573862006984,1.3586422179080757,1.0920575011986173
baseline_daily,2025-05-28,1.0886693079381302,-0.003102577709294674,0.0,2.913085033952396,1.3342690828020751,1.0886693079381304
baseline_daily,2025-05-29,1.093853615687548,0.004762059251249173,0.0,2.984063319360347,1.3698691114884103,1.0938536156875482
baseline_daily,2025-05-30,1.092751599599348,-0.0010074621250919513,0.0,3.0289149848311485,1.3855377663289077,1.0927515995993482
baseline_daily,2025-06-03,1.089826651161931,-0.002676681908760803,0.0,3.060197659693074,1.4034059078161347,1.0898266511619312
baseline_daily,2025-06-04,1.0922759408106295,0.0022474121421853788,0.0,3.150245427490759,1.4428847044835662,1.0922759408106297
baseline_daily,2025-06-05,1.0997732785594065,0.006863959434291855,0.0,3.182876730240921,1.4553249184372419,1.0997732785594068
baseline_daily,2025-06-06,1.1058225549389908,0.005500475868542853,0.0,3.0861756463587064,1.402487361769319,1.105822554938991
baseline_daily,2025-06-09,1.1053086522811522,-0.0004647243407573942,0.0,3.225249127331894,1.45976322943981,1.1053086522811524
baseline_daily,2025-06-10,1.1082345931941677,0.0026471709119231246,0.0,3.2096263693890767,1.4527897630998712,1.108234593194168
baseline_daily,2025-06-11,1.1078376154194984,-0.00035820734807157084,0.0,3.168227736799783,1.4293874596944394,1.1078376154194987
baseline_daily,2025-06-12,1.1095785692302478,0.0015714882637289929,0.0,2.9889290445135845,1.3504954451435767,1.109578569230248
baseline_daily,2025-06-13,1.107741523759348,-0.0016556245063152897,0.0,3.1198514224684115,1.4076494799281365,1.1077415237593482
baseline_daily,2025-06-16,1.1085525506699923,0.0007321445420696016,0.0,3.187393159506896,1.4381621205135937,1.1085525506699925
baseline_daily,2025-06-17,1.1120881039016246,0.0031893420203630285,0.0,3.264053493952134,1.471294686558378,1.1120881039016248
baseline_daily,2025-06-18,1.113971051054456,0.0016931636497372615,0.0,3.0177818134262315,1.3555106456830361,1.1139710510544563
baseline_daily,2025-06-19,1.1110739338949003,-0.0026007113531482107,0.0,3.0555448201384223,1.3711845501976505,1.1110739338949005
baseline_daily,2025-06-20,1.1124841398743555,0.001269227849232113,0.0,3.1055397397662237,1.3973842516198711,1.1124841398743557
baseline_daily,2025-06-23,1.1141487830980275,0.0014963298477765896,0.0,3.1800711603306633,1.4305749820503741,1.1141487830980277
baseline_daily,2025-06-24,1.1117175729963462,-0.0021821233739725,0.0,3.2033490021527307,1.4387429394933013,1.1117175729963464
baseline_daily,2025-06-25,1.1145072212641665,0.002509313818168213,0.0,3.097001934212228,1.3918545341321575,1.1145072212641667
baseline_daily,2025-06-26,1.1152459615443135,0.0006628402813839696,0.0,3.0772650699126824,1.3834293896498624,1.115245961544314
baseline_daily,2025-06-27,1.1164493058757958,0.0010789945653029154,0.0,3.1560324148069547,1.4149590604013258,1.1164493058757963
baseline_daily,2025-06-30,1.1175666109977176,0.0010007665516396091,0.0,3.1811456348013234,1.4221607290949816,1.117566610997718
baseline_daily,2025-07-01,1.119842188846927,0.0020361899029694985,0.0,3.1233471666241144,1.3970866075406616,1.1198421888469274
baseline_daily,2025-07-02,1.1281411762699987,0.007410854409420686,0.0,3.0267410602001483,1.3480237692060797,1.128141176269999
baseline_daily,2025-07-03,1.1286414537013794,0.00044345286024816133,0.0,3.318894888476989,1.4701728221789643,1.1286414537013798
baseline_daily,2025-07-04,1.1296950133073902,0.0009334759081864874,0.0,3.161115902555877,1.4004368330668389,1.1296950133073906
baseline_daily,2025-07-07,1.132522919194336,0.002503247207108261,0.0,3.208967850974184,1.4200908537880637,1.1325229191943365
baseline_daily,2025-07-08,1.1352920923253345,0.0024451365036994854,0.0,3.278241552658402,1.4470031782652608,1.135292092325335
baseline_daily,2025-07-09,1.134228799526368,-0.0009365808201734493,0.0,3.0810252944249736,1.358296549283041,1.1342287995263685
baseline_daily,2025-07-10,1.1340478128623632,-0.00015956803784245022,0.0,3.129251944341638,1.3801316625693263,1.1340478128623637
baseline_daily,2025-07-11,1.1392573391211716,0.004593744813685907,0.0,3.1697036068832998,1.3973735052178962,1.139257339121172
baseline_daily,2025-07-14,1.139103943008425,-0.00013464570951526866,0.0,3.146532570543723,1.380609581677643,1.1391039430084255
baseline_daily,2025-07-15,1.1403663833857782,0.0011082749604209852,0.0,2.9863091341636743,1.3099051363921193,1.1403663833857787
baseline_daily,2025-07-16,1.1417452502284002,0.0012091437126795501,0.0,3.342673631987001,1.4647268431666007,1.1417452502284007
baseline_daily,2025-07-17,1.1423923173713002,0.0005667351300744361,0.0,3.0888814376303717,1.3523004021284242,1.1423923173713006
baseline_daily,2025-07-18,1.1448296758978078,0.002133556475691467,0.0,3.1058574402043937,1.3583589465481936,1.1448296758978083
baseline_daily,2025-07-21,1.147673966549244,0.002484466214771608,0.0,3.235296921355717,1.411197412857527,1.1476739665492444
baseline_daily,2025-07-22,1.1459779255045128,-0.0014778073687866655,0.0,3.241868114875386,1.4134479505447448,1.1459779255045133
baseline_daily,2025-07-23,1.148585469936322,0.0022753880103416613,0.0,3.1696969160965898,1.3869716845774005,1.1485854699363225
baseline_daily,2025-07-24,1.151530906561694,0.002564403522826497,0.0,3.435586204084065,1.4957280393632328,1.1515309065616945
baseline_daily,2025-07-25,1.154413804941308,0.0025035353920475067,0.0,3.3018969198315404,1.4349018157334659,1.1544138049413084
baseline_daily,2025-07-28,1.1539227990023826,-0.0004253292336107162,0.0,3.178566859542469,1.3755808034704373,1.153922799002383
baseline_daily,2025-07-29,1.1528377592085282,-0.0009403053608026957,0.0,3.1112138591978757,1.349554182219094,1.1528377592085286
baseline_daily,2025-07-30,1.1520864050494743,-0.0006517431902730575,0.0,3.3326102414067793,1.4463455864114316,1.1520864050494748
baseline_daily,2025-07-31,1.1529909637345843,0.00078514830237153,0.0,3.2327828735094153,1.4048740215972197,1.1529909637345848
baseline_daily,2025-08-01,1.157549049021563,0.003953270606922077,0.0,3.436389019276655,1.4923444290545878,1.1575490490215634
baseline_daily,2025-08-04,1.1543618995774731,-0.0027533601680065356,0.0,3.4657834892975234,1.496611851077921,1.1543618995774736
baseline_daily,2025-08-05,1.1543378854028004,-2.0802986205215035e-05,0.0,3.2586995911967236,1.410439951565258,1.1543378854028008
baseline_daily,2025-08-06,1.1545853705583216,0.00021439576630966073,0.0,3.0721187088266393,1.3296686238039812,1.154585370558322
baseline_daily,2025-08-07,1.1502098279112123,-0.0037897090667218247,0.0,3.087706194823724,1.3382936157404635,1.1502098279112127
baseline_daily,2025-08-08,1.15778424392547,0.006585247170086239,0.0,3.1837291542974038,1.383031960445677,1.1577842439254704
baseline_daily,2025-08-11,1.164900516955173,0.006146458692143808,0.0,3.3108679983671934,1.4262484180312562,1.1649005169551732
baseline_daily,2025-08-12,1.165604847424446,0.0006046271411348503,0.0,3.3229852070562944,1.4285544512609627,1.1656048474244463
baseline_daily,2025-08-13,1.1660675690315876,0.00039697982396358356,0.0,3.1145193779601645,1.3346058766898896,1.1660675690315878
baseline_daily,2025-08-14,1.1652619527722685,-0.0006908829991628673,0.0,3.389994721499602,1.4539880141898864,1.1652619527722687
baseline_daily,2025-08-15,1.1618258303229823,-0.002948798286180554,0.0,3.425209779414705,1.4683241694342255,1.1618258303229825
baseline_daily,2025-08-18,1.1594382404711148,-0.0020550325096523325,0.0,3.3694222437140136,1.4543788414930658,1.159438240471115
baseline_daily,2025-08-19,1.1577041402305512,-0.0014956383014060881,0.0,3.132441924094877,1.3525052924804355,1.1577041402305515
baseline_daily,2025-08-20,1.1622350987740646,0.003913744786825379,0.0,3.318326872294776,1.429998906837159,1.1622350987740648
baseline_daily,2025-08-21,1.1607428833960336,-0.0012839187007903652,0.0,3.435845189084063,1.4789365370913976,1.1607428833960338
baseline_daily,2025-08-22,1.1667282773607535,0.0051565200617109674,0.0,3.364091030240518,1.4497444514740996,1.1667282773607537
baseline_daily,2025-08-25,1.1751910385444344,0.007253412253643621,0.0,3.2738647917118873,1.3989070210070786,1.1751910385444346
baseline_daily,2025-08-26,1.1792555179443824,0.0034585690893134124,0.0,3.395603424236742,1.4422736816595736,1.1792555179443824
baseline_daily,2025-08-27,1.1782334357127997,-0.0008667182099468818,0.0,3.2597219172352676,1.381695438490595,1.1782334357127997
baseline_daily,2025-08-28,1.1847085206553996,0.005495587501030741,0.0,3.460562234088493,1.4662370319005604,1.1847085206553996
baseline_daily,2025-08-29,1.184869163815442,0.0001355972015408824,0.0,3.539403832687402,1.4925848179505967,1.184869163815442
baseline_daily,2025-09-01,1.188915727077935,0.0034151983915780004,0.0,3.481231925973175,1.468719221093129,1.188915727077935
baseline_daily,2025-09-02,1.1928412971719276,0.003301806851895739,0.0,3.366791444395574,1.4147097502243238,1.1928412971719276
baseline_daily,2025-09-03,1.200925203578978,0.006777017551468312,0.0,3.3710874103509907,1.4143866650148744,1.200925203578978
baseline_daily,2025-09-04,1.1980215240548302,-0.002417868752770169,0.0,3.3672699099270718,1.399314181194061,1.1980215240548302
baseline_daily,2025-09-05,1.20341183549408,0.004499344403267269,0.0,3.3820587689502504,1.4129786272131264,1.20341183549408
baseline_daily,2025-09-08,1.2041791068725836,0.0006375800502149698,0.0,3.4847063404641725,1.4466662918925246,1.2041791068725836
baseline_daily,2025-09-09,1.207677819270796,0.002905475089415077,0.0,3.3349892076298,1.3833897042490673,1.207677819270796
baseline_daily,2025-09-10,1.208850741441663,0.0009712210923731313,0.0,3.4550078353105835,1.4299778911529486,1.208850741441663
baseline_daily,2025-09-11,1.214715229541834,0.004851292139819607,0.0,3.454592142705,1.4287311412376313,1.214715229541834
baseline_daily,2025-09-12,1.2133886802033564,-0.0010920661124648179,0.0,3.3942724394985557,1.398307939236381,1.2133886802033564
baseline_daily,2025-09-15,1.217270760671012,0.003199370927875256,0.0,3.367803762410313,1.385720001972344,1.217270760671012
baseline_daily,2025-09-16,1.2240953525586762,0.005606469906417555,0.0,3.5660831539560474,1.4632444628883554,1.224095352558676
baseline_daily,2025-09-17,1.2265528956612952,0.0020076402524380477,0.0,3.4583153479213578,1.4123429495877473,1.226552895661295
baseline_daily,2025-09-18,1.2292690870923706,0.0022144918826438875,0.0,3.4780868243124843,1.4178672181625909,1.2292690870923704
baseline_daily,2025-09-19,1.2298559312443098,0.0004773927515961951,0.0,3.3251525354776916,1.3510669023913426,1.2298559312443096
baseline_daily,2025-09-22,1.2386647850307064,0.007162508683016489,0.0,3.611283045399093,1.4686852860671769,1.2386647850307062
baseline_daily,2025-09-23,1.2360506433319634,-0.002110451294276783,0.0,3.5506485160953414,1.4309460941044547,1.2360506433319631
baseline_daily,2025-09-24,1.2283570279155405,-0.006224352908132946,0.0,3.4616406956176906,1.404258415224817,1.2283570279155402
baseline_daily,2025-09-25,1.236104560308922,0.006307231706508487,0.0,3.7327411640377655,1.5160724972977788,1.2361045603089216
baseline_daily,2025-09-26,1.2386768024648482,0.0020809260304672783,0.0,3.418644569505349,1.3823404404962927,1.2386768024648478
baseline_daily,2025-09-29,1.2427526901079928,0.0032905174578501395,0.0,3.404123069322978,1.3758415236147459,1.2427526901079924
baseline_daily,2025-09-30,1.2461197278008056,0.0027093384867429293,0.0,3.674327122051052,1.4759848423167166,1.2461197278008054
baseline_daily,2025-10-09,1.2509909937339156,0.0039091475918666685,0.0,3.5940539757274053,1.4431834860291606,1.2509909937339154
baseline_daily,2025-10-10,1.2471403257084095,-0.0030780941228144565,0.0,3.4465410149551463,1.376439584352363,1.2471403257084093
baseline_daily,2025-10-13,1.253194168838581,0.004854179602229447,0.0,3.2667107321955875,1.3096599281047767,1.2531941688385808
baseline_daily,2025-10-14,1.2453976186195281,-0.006221342560409848,0.0,3.778993173783079,1.5101287237925016,1.245397618619528
baseline_daily,2025-10-15,1.2507338244464208,0.004284740670058129,0.0,3.621031283568245,1.4533505361423815,1.2507338244464206
baseline_daily,2025-10-16,1.2515764028331458,0.0006736672265963417,0.0,3.4779015536515914,1.387088912726966,1.2515764028331455
baseline_daily,2025-10-17,1.2527154998586998,0.0009101298354423637,0.0,3.6559241263784132,1.4606444070997857,1.2527154998586996
baseline_daily,2025-10-20,1.2569064126472624,0.0033454625483881895,0.0,3.5529393054356166,1.418565845915015,1.2569064126472622
baseline_daily,2025-10-21,1.26563607698247,0.006945357464460233,0.0,3.4799984615489006,1.380811758797585,1.2656360769824697
baseline_daily,2025-10-22,1.2742530101840746,0.00680838145997642,0.0,3.1482643872330724,1.242612536092306,1.2742530101840746
baseline_daily,2025-10-23,1.2776243299814691,0.0026457224510754163,0.0,3.2025402982416,1.2555036203188972,1.277624329981469
baseline_daily,2025-10-24,1.277343926828142,-0.00021947230241869953,0.0,3.6688935048611055,1.4377048237558228,1.2773439268281417
baseline_daily,2025-10-27,1.2719577819982064,-0.0042166754910795134,0.0,3.727408775907018,1.4604282662388888,1.2719577819982062
baseline_daily,2025-10-28,1.2763393891454786,0.0034447740398968474,0.0,3.7241658652533864,1.4633777163851567,1.2763393891454784
baseline_daily,2025-10-29,1.2814407284411407,0.003996851730069473,0.0,3.616926207476201,1.4140283255687318,1.2814407284411402
baseline_daily,2025-10-30,1.2855642916863392,0.003217911803236495,0.0,3.651821188323664,1.4248940518191116,1.285564291686339
baseline_daily,2025-10-31,1.2842869524200882,-0.000993602011592487,0.0,3.6929824343555833,1.4388446554672654,1.284286952420088
baseline_daily,2025-11-03,1.2832840195840767,-0.000780925815777822,0.0,3.5844145045249114,1.3951303966597248,1.2832840195840765
baseline_daily,2025-11-04,1.2881324886408214,0.0037781730176271733,0.0,3.6276522122227677,1.4114669161836688,1.2881324886408212
baseline_daily,2025-11-05,1.294008041561274,0.0045612954973695,0.0,3.7590059604755384,1.4571419661682243,1.294008041561274
baseline_daily,2025-11-06,1.2965482191375728,0.0019630307499742816,0.0,3.484683693608413,1.345290523131731,1.2965482191375728
baseline_daily,2025-11-07,1.2953342778395784,-0.0009362870428388792,0.0,3.6718758900927657,1.4164889148820932,1.2953342778395784
baseline_daily,2025-11-10,1.2976025152582928,0.0017510826799840284,0.0,3.5791920079279014,1.383935083380705,1.2976025152582928
baseline_daily,2025-11-11,1.3042136243874598,0.005094864607172012,0.0,3.6188928992822773,1.392690362739114,1.3042136243874598
baseline_daily,2025-11-12,1.3053534816330528,0.0008739804770314663,0.0,3.6743029189014322,1.4073704245665632,1.305353481633053
baseline_daily,2025-11-13,1.3072546801780873,0.0014564626147517412,0.0,3.6470019738140635,1.3951027630369968,1.3072546801780875
baseline_daily,2025-11-14,1.3120663441856972,0.0036807395533320353,0.0,3.5861303566501608,1.3717080053601494,1.3120663441856975
baseline_daily,2025-11-17,1.3178631287806042,0.0044180575323762294,0.0,3.6384066856037283,1.38521565703849,1.3178631287806044
baseline_daily,2025-11-18,1.3235609843160157,0.004323556377727522,0.0,3.806329451104404,1.4445183001932922,1.3235609843160157
baseline_daily,2025-11-19,1.3303788518616884,0.0051511548213216685,0.0,3.8724329005758786,1.462820325719928,1.3303788518616884
baseline_daily,2025-11-20,1.34120638173823,0.008138681595389219,0.0,3.686832307855356,1.3843651415173204,1.34120638173823
baseline_daily,2025-11-21,1.3366826865767325,-0.003372855380865958,0.0,3.834843018966656,1.4262810836071986,1.3366826865767325
baseline_daily,2025-11-24,1.3341953235871729,-0.0018608477647973354,0.0,3.88202017788663,1.4503999361617361,1.3341953235871729
baseline_daily,2025-11-25,1.3409880065669273,0.005091220797784901,0.0,3.833707504248401,1.4343350709563516,1.3409880065669273
baseline_daily,2025-11-26,1.3436648207903565,0.0019961507562489267,0.0,3.5329350702319706,1.3158376569556127,1.3436648207903565
baseline_daily,2025-11-27,1.3406955583442361,-0.0022098237597482084,0.0,3.9173399255124854,1.458296177908435,1.3406955583442361
baseline_daily,2025-11-28,1.3467055461795152,0.0044827386783479195,0.0,3.821981372929339,1.4252998096214666,1.3467055461795152
baseline_daily,2025-12-01,1.3547242765497594,0.005954330843139788,0.0,3.6940310717538782,1.368056205164952,1.3547242765497594
baseline_daily,2025-12-02,1.3580375025160043,0.002445682877022959,0.0,3.8118059245047635,1.4068042094814424,1.3580375025160045
