arm,rank_ic,rank_ic,rank_ic_ir,rank_ic_ir,long_short_sharpe,long_short_sharpe,stress_ic_ir,stress_ic_ir
,mean,std,mean,std,mean,std,mean,std
P0 statistics + head,0.07216575622043701,0.00280284510239393,1.4541353044946572,0.08292495466608829,12.240584373474121,0.5619137209751679,0.9608426327120551,0.04716871098522312
P1 + DeepSets,0.0736118704912407,0.0018424749734530165,1.4787369737775504,0.0573241116407854,12.59270985921224,0.47386325589668543,0.9759173669780793,0.027449828660682837
P2 + projection/TCN + last,0.08426691014860703,0.0011346068220680866,1.7010566592602814,0.060302882053657254,14.31076176961263,0.46746799232491304,1.0711999031438106,0.03168987976760241
P3 + mean/attention (full),0.08557970326381965,0.000836339487207079,1.648448732996161,0.04895416158105798,13.341259956359863,0.5189876146351806,1.0738220188372078,0.0202938947395605
