date,kind,n,ratio_med,ratio_p5,ratio_p95,spearman_vwap,spearman_close,med_pred,med_vwap
2020-03-12,incl_zero,997,0.9839200678009202,0.8902734610419475,0.9942063126362253,0.9977732410113943,0.49816465355697204,9.27960750952099,9.513175804093045
2020-03-12,excl_zero,997,0.9999004461455828,0.9955780655036071,1.0024163897015017,0.9999855543645207,0.487172481541493,9.512642183195423,9.513175804093045
2020-04-16,incl_zero,997,0.9791298280007424,0.7881711378439816,0.9942584119922259,0.9919388752732352,0.5088201562942686,8.529945414791129,8.948706839473658
2020-04-16,excl_zero,997,0.9998476120832593,0.994559027120125,1.0028338920124302,0.9999815342882599,0.4925328657581021,8.933137308067769,8.948706839473658
2020-05-25,incl_zero,997,0.9703421344736358,0.7282200981988192,0.9929656183782655,0.9902218183633162,0.5366118637439228,8.18426716435631,8.666138667323288
2020-05-25,excl_zero,997,0.9994625657271841,0.994321070328677,1.0023999305649547,0.9999878792279003,0.5255308625734753,8.676914096060157,8.666138667323288
2020-06-30,incl_zero,991,0.9794847436221923,0.8072031109681427,0.9931012115449349,0.9960304643058296,0.5271861218217132,9.804028677393257,10.189316591042797
2020-06-30,excl_zero,991,0.9998753800787933,0.9959087332755487,1.0033626755909952,0.9999859315461834,0.5117807703347724,10.180702768495765,10.189316591042797
2020-08-03,incl_zero,997,0.9870265767920993,0.9326800462415122,0.9956860658664936,0.9956735382282251,0.5168803970886027,11.283284025456068,11.501137670045635
2020-08-03,excl_zero,997,1.0006855869616047,0.9973571246668675,1.0084052998847692,0.9999798027493885,0.5160774352901523,11.52854618252871,11.501137670045635
2020-09-04,incl_zero,997,0.9808213200093601,0.8725169981497558,0.994755010433042,0.9979814615878445,0.5129505545876832,11.195186172158108,11.628439403486663
2020-09-04,excl_zero,997,1.0004756792511709,0.9963710777119009,1.0042343718083429,0.9999893443761763,0.5004255468678048,11.607894969044077,11.628439403486663
2020-10-16,incl_zero,996,0.9756554344571464,0.7481151419118608,0.9914818031147249,0.9924846161661102,0.5208488697915504,10.326329395388477,10.901999696287024
2020-10-16,excl_zero,996,0.9991678288491976,0.99502015968536,1.0012229763678042,0.9999906725079274,0.49569105694512844,10.89141097366915,10.901999696287024
2020-11-19,incl_zero,999,0.9767220892987232,0.7880424350433214,0.9925306116667537,0.9945946668110995,0.5076971480498533,10.107862865446384,10.722712493660943
2020-11-19,excl_zero,999,0.9995678141860721,0.9939629528197218,1.0027778547817792,0.9999865556939703,0.48911010008003986,10.67960367447875,10.722712493660943
2020-12-23,incl_zero,996,0.9805480438997136,0.8325470195046758,0.9936814245921419,0.9948576856075277,0.5202069124367713,9.58323136119572,9.957660953463282
2020-12-23,excl_zero,996,0.9997409988457986,0.9955250069151069,1.0037403254971087,0.9999850128577898,0.4997156268709257,10.001922896405352,9.957660953463282
2021-01-27,incl_zero,998,0.9772459567258134,0.7464601389347524,0.9934928912087431,0.9921216525297304,0.5345399610338716,10.111726981584589,10.62329852543357
2021-01-27,excl_zero,998,0.9997010575885557,0.9945923499636056,1.0040751939013435,0.9999837144658381,0.509370179058603,10.630993677043952,10.62329852543357
2021-03-09,incl_zero,995,0.9842761791501555,0.8491426405171769,0.9968947014605497,0.9968473065187761,0.4719445814561644,10.295480947988427,10.673872193177784
2021-03-09,excl_zero,995,1.0019168540431542,0.9973383853888833,1.0074084775161856,0.9999857350800937,0.45901394928875794,10.703127710881487,10.673872193177784
2021-04-13,incl_zero,999,0.9728478182287607,0.729490312337695,0.9925225978250055,0.9912897627086004,0.47555449638014763,9.853315207819975,10.550985662548399
2021-04-13,excl_zero,999,0.9995979533438784,0.9943122687940609,1.0031154995781764,0.9999885897921968,0.4605918383313172,10.5744301775709,10.550985662548399
2021-05-20,incl_zero,998,0.9760888992659512,0.7468883554885638,0.9928280969016989,0.9882097199419909,0.507766579088762,10.047927014424692,10.717071036297057
2021-05-20,excl_zero,998,0.999345789003488,0.9945345839566248,1.0031009285270123,0.9999879397712174,0.48154941634377946,10.705204658475989,10.717071036297057
2021-06-24,incl_zero,995,0.9779053199290513,0.8003231439527457,0.9929370561953006,0.9922034964524691,0.5216561096919959,10.850866703241136,11.275296573604981
2021-06-24,excl_zero,995,0.9993146545003053,0.9931631069714141,1.002722719286389,0.9999818125316653,0.49638351998532343,11.285183330277333,11.275296573604981
2021-07-28,incl_zero,998,0.9823023774680971,0.8100967818433404,0.9961210025188713,0.9957678616983184,0.5310545066265132,11.661001418675303,12.362535420277347
2021-07-28,excl_zero,998,1.0001776601013268,0.9950670214228208,1.0082775774236679,0.9999783785087593,0.5112963267687962,12.339198196162181,12.362535420277347
2021-08-31,incl_zero,998,0.9822821991149621,0.8495617828827299,0.993612795756544,0.9965710198171108,0.5214305164918528,12.942260214817288,13.46892209703062
2021-08-31,excl_zero,998,0.9989095109839884,0.9936159600430671,1.004250803939666,0.9999806239567607,0.5060018984055623,13.471305124231407,13.46892209703062
2021-10-13,incl_zero,999,0.977697986953393,0.662850594731902,0.9925138542080573,0.9858854886951078,0.5079428406362274,11.836582144943518,12.640777882109361
2021-10-13,excl_zero,999,0.9992306038814068,0.9932642265364733,1.0026090143099058,0.9999867723434858,0.477983053193474,12.637189088491912,12.640777882109361
2021-11-16,incl_zero,997,0.98243001421034,0.8449578729932403,0.9928929059371887,0.9973052290609185,0.5292872000360161,13.325109308448921,13.686662096448128
2021-11-16,excl_zero,997,0.9995755616473927,0.9952655579135852,1.0034812320507132,0.9999860750370483,0.5160552401100736,13.694117675674402,13.686662096448128
2021-12-20,incl_zero,999,0.9822168584034575,0.8782557718135974,0.9931353944760482,0.9976147008732178,0.512463906792564,13.670802599159416,13.98977912244384
2021-12-20,excl_zero,999,0.9991176166648674,0.9931593040199006,1.002226697212798,0.9999871213899268,0.5008098840323288,13.995703905030588,13.98977912244384
2022-01-24,incl_zero,999,0.9815413065705807,0.7086823289734753,0.9955931044867373,0.9148143133113072,0.4528862048421166,14.03209035518887,14.619732572830607
2022-01-24,excl_zero,979,1.0003981924992926,0.9942724822160254,1.004786474323043,0.9699652128784861,0.4570463392184924,14.347031648687151,14.630253474804935
2022-03-04,incl_zero,999,0.9824132725688172,0.7925816201032382,0.9930415634640404,0.9942292031510466,0.4613899149650652,13.669526461811866,14.20201041285973
2022-03-04,excl_zero,999,0.9996183439352482,0.9949795405217485,1.0023359798991645,0.9999901424470561,0.4481412915921934,14.23489806574831,14.20201041285973
2022-04-11,incl_zero,997,0.9809509113693846,0.7560398840862328,0.9938349589754369,0.9702407692171958,0.41502447555521094,11.99990227754213,12.48830150569225
2022-04-11,excl_zero,977,0.9984831033389027,0.9929774425768895,1.0025961411966933,0.9999843272466776,0.41698704879841714,12.469701906658853,12.503174053165711
2022-05-18,incl_zero,998,0.9810007470272775,0.7647853758100944,0.9944562425190742,0.9886861895211593,0.4667013310719982,11.096183299644359,11.702833259770209
2022-05-18,excl_zero,998,0.9994156960916214,0.9927374495389275,1.0022865253705857,0.9999823985850199,0.446347322794299,11.700200105460919,11.702833259770209
2022-06-22,incl_zero,997,0.9826856450998313,0.8313723082736301,0.9947116046924551,0.9949955499451008,0.48021404435921683,12.070873665268724,12.518455493611215
2022-06-22,excl_zero,997,1.000007970797352,0.9940603161656909,1.0031758484568132,0.9999832173924775,0.46539586163178437,12.509354156861153,12.518455493611215
2022-07-26,incl_zero,999,0.9840653682559466,0.7728507038619711,0.994599071593081,0.9929769569168365,0.48059174204264377,13.257387480398418,13.881882423379823
2022-07-26,excl_zero,999,1.0002608370098371,0.9955677190524229,1.0043579192244314,0.9999840762606291,0.4695799286260207,13.866298692403307,13.881882423379823
2022-08-29,incl_zero,999,0.9844234298842011,0.8070965928679084,0.9966939676167944,0.9946131542364005,0.4808429952999091,13.284673728830255,13.816321542774233
2022-08-29,excl_zero,999,1.001103825247137,0.9962849249802602,1.0051440261204136,0.9999875787611258,0.4693339471736265,13.816269749361915,13.816321542774233
2022-10-10,incl_zero,999,0.9775599554045521,0.8059181719636708,0.9927051220202582,0.995322031450288,0.4820882365331262,11.292644889298673,11.813423044015636
2022-10-10,excl_zero,999,0.999084708954864,0.9939783672175544,1.0024342785832938,0.9999897813645306,0.4697285140852274,11.817494100850386,11.813423044015636
2022-11-11,incl_zero,998,0.982967442976086,0.8927679794303376,0.9933313860806873,0.9986115646523723,0.4947125584810182,13.167054605954991,13.567269396496135
2022-11-11,excl_zero,998,0.9980046845535928,0.9921601187959425,1.0040758493518975,0.9999867083965069,0.48694738883340755,13.536862595459384,13.567269396496135
2022-12-15,incl_zero,997,0.9812315784473427,0.7832121923770861,0.9935496096641263,0.9940979952678861,0.488150449852588,12.981426445154204,13.548758108935212
2022-12-15,excl_zero,997,0.9991841400104117,0.9940121722552714,1.0013777851032881,0.9999828904585647,0.47644551347259545,13.54339841642638,13.548758108935212
2023-01-19,incl_zero,998,0.9828867953318143,0.845899989203264,0.9938384348129417,0.9982058025406507,0.48199358044524804,13.569319657004666,13.93734351165164
2023-01-19,excl_zero,998,0.9997104065715211,0.9961385243674178,1.0021250656747689,0.9999915856061448,0.47241098623100336,13.92449437599683,13.93734351165164
2023-03-01,incl_zero,999,0.9852644266887663,0.8615471075432184,0.9942095557933406,0.998142013757244,0.4580865394452568,14.399812438021808,14.725809471697877
2023-03-01,excl_zero,999,0.9997924478631605,0.9968613985093467,1.0022971762245356,0.9999929107464176,0.4545455114433069,14.640088746155554,14.725809471697877
2023-04-04,incl_zero,999,0.9844294937983628,0.9234755876096009,0.993433621402346,0.9993276643376842,0.4656769394645145,14.542537618657777,14.861807750521084
2023-04-04,excl_zero,999,0.9989373260334876,0.9945518846252697,1.002080466599606,0.9999918154627571,0.4613938868728447,14.847457638583984,14.861807750521084
2023-05-12,incl_zero,997,0.9792297075371266,0.7688424906913769,0.9926962398747674,0.9937576086300288,0.4437982440936544,13.134844431784122,13.541755944582865
2023-05-12,excl_zero,997,0.9987318672505778,0.9932328704042416,1.0009781723323241,0.999991063806384,0.4329106424956111,13.537714785770248,13.541755944582865
2023-06-15,incl_zero,996,0.9830440090676438,0.8157911204194757,0.993267263776981,0.996880767628307,0.4653222973394361,13.164804353282484,13.601635992381794
2023-06-15,excl_zero,996,0.9992578332336015,0.994785697767372,1.0016494291980553,0.9999906846530993,0.4530098620618166,13.594064103203873,13.601635992381794
2023-07-21,incl_zero,999,0.9824995303360927,0.8237388401364525,0.9931220988222128,0.9935257782832931,0.4048004357062473,13.372361382066364,13.69494133087596
2023-07-21,excl_zero,999,0.9997260903264302,0.9964622962517581,1.001754823264171,0.9999941745352565,0.40107960064272685,13.699744079192707,13.69494133087596
2023-08-24,incl_zero,998,0.9798938145825997,0.7841482186578306,0.993434169083526,0.9949876530238859,0.3922720697795421,12.438230686047445,13.14485630196999
2023-08-24,excl_zero,998,0.9996651122981087,0.9957030872862408,1.0023270084499956,0.9999904025206385,0.3814027252096972,13.140561425046032,13.14485630196999
2023-09-27,incl_zero,999,0.9775721207925754,0.8058595968496356,0.9932045610715547,0.996520837470737,0.39923878989209644,12.390825184060725,12.853593631471794
2023-09-27,excl_zero,999,0.999718511404811,0.9972080564501579,1.0017913047654814,0.9999905035295815,0.3892117448109431,12.845102883933073,12.853593631471794
2023-11-08,incl_zero,999,0.9815500189699654,0.8786227841398888,0.9930310983045387,0.9985040230611372,0.4097987687085883,12.593966353184397,12.982726322664925
2023-11-08,excl_zero,999,0.9997241787110354,0.9966470058216051,1.0016575641348566,0.9999938615970677,0.4038824194936419,12.968693868865032,12.982726322664925
2023-12-12,incl_zero,1000,0.9772473437955109,0.817596655994226,0.9925338929794529,0.9970929250929251,0.38084579684579684,13.258912815430332,13.729254954974877
2023-12-12,excl_zero,1000,0.9993303055857079,0.9954280330778058,1.0009731798551056,0.999994311994312,0.3727123807123808,13.719018736265081,13.729254954974877
2024-01-16,incl_zero,999,0.9804947452968937,0.8783579449271315,0.9920915724651876,0.9982639392899911,0.35002805611222443,12.335510266819501,12.662337757574335
2024-01-16,excl_zero,999,0.9987542113747265,0.994836714799527,1.000765750309161,0.9999924894834714,0.34509102288661403,12.637792242529958,12.662337757574335
2024-02-27,incl_zero,1000,0.9846805611738032,0.9349211499419879,0.9940158904601355,0.9995922635922638,0.36244196644196647,11.743273119371459,11.936161103417739
2024-02-27,excl_zero,1000,0.9994990759198228,0.9962035878283636,1.0019881841564495,0.9999930279930281,0.35953300753300754,11.952052851354011,11.936161103417739
2024-04-01,incl_zero,1000,0.9843934286096335,0.9271690293628765,0.9936966630336409,0.9990798390798392,0.3687405207405207,12.047335578550328,12.402567577760365
2024-04-01,excl_zero,1000,1.0002018109102662,0.9966609144830341,1.0034135026048963,0.9999896919896922,0.3649070329070329,12.374230682283521,12.402567577760365
2024-05-10,incl_zero,999,0.9822658221011664,0.9313496335156655,0.9922450303710477,0.9995835755595275,0.3752972852612131,12.025516089384562,12.392910270897291
2024-05-10,excl_zero,999,0.9984635179669279,0.9924648812668506,1.0007498017959673,0.9999913580915584,0.3728132782080677,12.368932738179673,12.392910270897291
2024-06-14,incl_zero,999,0.9829649525230373,0.9479267623648039,0.9938041884356623,0.999738094808235,0.3898900383349281,11.251436940455402,11.49557375770341
2024-06-14,excl_zero,999,0.9995730014537162,0.9969287142593232,1.001970009639099,0.9999943911847717,0.3876279044575637,11.487255110380815,11.49557375770341
2024-07-18,incl_zero,998,0.980850610539883,0.8973705640384848,0.9947648167740389,0.998440005181673,0.3566169872765009,10.552195682474723,11.010400333081204
2024-07-18,excl_zero,998,1.0005956962382347,0.9967570493163511,1.0033127511731708,0.9999898471947885,0.35069412320805776,11.033151353421601,11.010400333081204
2024-08-21,incl_zero,999,0.9767381354073195,0.7912590695396379,0.9932561341140741,0.9880622987717175,0.34051124471164546,9.979906433958252,10.602559866238774
2024-08-21,excl_zero,999,0.9994229314260775,0.9960602306482641,1.0018812785041338,0.9999881564931662,0.3246560989847562,10.601792708870438,10.602559866238774
2024-09-26,incl_zero,1000,0.9841193170019584,0.9239787372722491,0.9935008844541207,0.9990877350877352,0.31831965031965037,10.870925341050771,11.115453511450273
2024-09-26,excl_zero,1000,0.9973669205783402,0.9923551574290743,1.0012485521023178,0.99998037998038,0.3130888570888571,11.083528669718994,11.115453511450273
2024-11-06,incl_zero,998,0.9851049820122633,0.9588040867790286,0.9938004652312723,0.9998122153566442,0.36676771605204195,13.775538592030447,14.033352604138605
2024-11-06,excl_zero,998,0.9992733489206691,0.9938464533048086,1.0036466465346483,0.9999834850921177,0.3648640711110686,14.0075333487449,14.033352604138605
2024-12-10,incl_zero,1000,0.9827295498961384,0.9516307499755327,0.9915852687449614,0.9997869997869998,0.3546427266427266,13.948503367766158,14.302191510536058
2024-12-10,excl_zero,1000,0.9970461006982061,0.991469227603044,1.002226819680249,0.99998061998062,0.351983511983512,14.298553530506943,14.302191510536058
