date,rank_ic,rolling60,stress
2024-05-07,0.015604338266319828,0.04637616088415796,True
2024-05-08,0.035786333330217725,0.04622262239151849,True
2024-05-09,0.055876663782047836,0.046313772036909784,False
2024-05-10,0.018156255133760704,0.045556474549669206,True
2024-05-13,0.05478492735122712,0.0456945078667754,False
2024-05-14,0.09359554123414868,0.044266632775480215,False
2024-05-15,0.07273575838504881,0.04534102046163833,False
2024-05-16,0.06856984578688735,0.04644768827915164,True
2024-05-17,-0.053404878633999904,0.04626409849420986,False
2024-05-20,0.09004081030977452,0.04736668856414578,False
2024-05-21,0.1614217974420164,0.0496191914949266,False
2024-05-22,0.05617934221849797,0.049630312714522305,False
2024-05-23,0.14451568926096206,0.0512896312815464,False
2024-05-24,0.07192220158311266,0.052274197076141296,False
2024-05-27,-0.042614743197407746,0.05051741381859819,False
2024-05-28,0.07628871045350251,0.05118767199968499,False
2024-05-29,0.0743984957418851,0.05050594724559394,False
2024-05-30,0.06417180954524732,0.05103179730041369,False
2024-05-31,-0.016794131023259745,0.05145426380133775,False
2024-06-03,0.037494570230194715,0.05006136192590169,False
2024-06-04,0.06923805636302278,0.04941638737206409,False
2024-06-05,0.0628729387063786,0.049396504605472735,False
2024-06-06,0.23637012645297203,0.05205934875767768,True
2024-06-07,-0.07611620298195687,0.04937014963155373,True
2024-06-11,0.09647784982604994,0.05214077816251999,False
2024-06-12,0.024644003492080138,0.0528386434240393,False
2024-06-13,0.13113886437668001,0.0530861957041258,True
2024-06-14,0.058969643844252476,0.05305693795703081,False
2024-06-17,0.07246989984723547,0.05386359825205122,False
2024-06-18,0.0774806349608495,0.05372428372869103,False
2024-06-19,0.05483237377557994,0.053377476880342924,False
2024-06-20,0.11152709660156164,0.05320442696160208,False
2024-06-21,0.014850494405949825,0.053994898221222054,False
2024-06-24,0.05266739427188954,0.05391765327584278,False
2024-06-25,0.12472145354124019,0.05584728200722906,False
2024-06-26,0.03365743069374887,0.05591428690479193,False
2024-06-27,0.09197002108777326,0.05609309885705224,False
2024-06-28,0.09136371847930284,0.056558703393830276,False
2024-07-01,0.1272279174200553,0.05745700102110766,False
2024-07-02,0.09129136302267282,0.05773472186086626,False
2024-07-03,0.05342815890979957,0.058465578402417014,False
2024-07-04,0.0553750885937925,0.058169883674781125,False
2024-07-05,0.0377090670637461,0.05690697486476234,False
2024-07-08,0.009628432679118084,0.055249346775596196,False
2024-07-09,-0.0545331664722137,0.05281020082996647,True
2024-07-10,0.14379700349637606,0.05424128281415295,False
2024-07-11,0.05200272612074527,0.055304354645067964,False
2024-07-12,0.06621364071348808,0.05604022734821667,False
2024-07-15,0.09547734851295844,0.05722042844941293,False
2024-07-16,0.07028950899532699,0.058799184885657135,False
2024-07-17,0.06340272568003305,0.059135657220476194,False
2024-07-18,0.007818755660693183,0.05853085181798749,False
2024-07-19,0.04852695349401261,0.05908217942237013,False
2024-07-22,0.062381719728010314,0.05829070785444276,False
2024-07-23,0.05403750367862084,0.05890421231823672,False
2024-07-24,0.07533285683881923,0.05862478590777819,False
2024-07-25,0.17120966822372416,0.06143566836626928,False
2024-07-26,0.12912844450987515,0.06252315418534093,False
2024-07-29,0.06904686312262458,0.06374081480231132,False
2024-07-30,-0.044656784269082116,0.06320001551113318,False
2024-07-31,0.10987238080189961,0.06477114955339285,False
2024-08-01,0.04281990622341272,0.06488837576827942,False
2024-08-02,0.08169314882550789,0.06531865051900375,False
2024-08-05,-0.04441619018382465,0.06427577643037734,False
2024-08-06,0.0626864232721498,0.06440746802905938,False
2024-08-07,0.0933376790453899,0.0644031703259134,False
2024-08-08,0.09173888645133212,0.06471988912701812,False
2024-08-09,0.02997182011930112,0.06407658869922501,False
2024-08-12,0.11859039706288248,0.06694317662750639,False
2024-08-13,0.10715495068222988,0.06722841230038064,False
2024-08-14,0.10934452473176223,0.06636045775520975,False
2024-08-15,0.035745560405254666,0.06601989472498902,False
2024-08-16,0.09580049622843498,0.06520797484111357,False
2024-08-19,0.075475833305877,0.06526720203649299,False
2024-08-20,0.03650879303118603,0.06658592764030287,False
2024-08-21,0.055489334525269635,0.06623927137483232,False
2024-08-22,0.05600004203365392,0.06593263047969514,False
2024-08-23,0.07488894769379244,0.06611124944883756,False
2024-08-26,0.03320642563341329,0.06694459205978212,False
2024-08-27,0.01638892852298635,0.06659283136466197,False
2024-08-28,0.04105440832287044,0.06612310389732609,False
2024-08-29,-0.01116137398580006,0.06488919868578978,False
2024-08-30,0.04819734439972756,0.061752985651569045,False
2024-09-02,-0.005564595761609132,0.06292884577190817,False
2024-09-03,-0.1177901997355068,0.05935771161254889,False
2024-09-04,0.08441274219609196,0.06035385725761576,False
2024-09-05,0.09562655360889834,0.059761985411486064,False
2024-09-06,0.08089328747050616,0.06012737947192363,False
2024-09-09,0.06905083864651591,0.06007039511857829,False
2024-09-10,-0.0763869660711002,0.057505935101379135,False
2024-09-11,0.19098417990420727,0.05977513187018959,False
2024-09-12,0.14451573098234435,0.06032494244320264,False
2024-09-13,0.045681404712896806,0.06083879094831842,False
2024-09-18,0.189364330905147,0.06311707322553937,False
2024-09-19,0.08286145294390371,0.0624194065489171,False
2024-09-20,0.02739208673435957,0.062314984149593945,False
2024-09-23,0.017724901851890212,0.06107756549566257,False
2024-09-24,0.0989056232072168,0.061203263907794465,False
2024-09-25,0.0196227036830877,0.059409843678845005,False
2024-09-26,-0.07642522294725532,0.05661456724601287,True
2024-09-27,0.0213505040664519,0.05607993966529041,True
2024-09-30,0.0020645382153512072,0.05519143049231638,True
2024-10-08,0.1952205783286753,0.05781662234673188,True
2024-10-09,0.11828454657987034,0.05962755757841108,True
2024-10-10,0.021477538186296954,0.06089440265605292,True
2024-10-11,0.03272346103135289,0.059043176948302536,True
2024-10-14,-0.02943556514444659,0.057685872093882665,True
2024-10-15,-0.019239350469421476,0.05626165557416751,True
2024-10-16,0.049342361388602506,0.05549273912209492,False
2024-10-17,-0.04749812191544746,0.05352961194024867,True
2024-10-18,0.019659903810389463,0.052800564909087945,True
2024-10-21,0.03180391388212803,0.05320031754611186,True
2024-10-22,0.059673647401295896,0.05338609577789991,True
2024-10-23,0.06396365676573115,0.05341246139519526,False
2024-10-24,0.06251810920844028,0.053553804820692254,True
2024-10-25,0.022360020168120883,0.05267092420951394,True
2024-10-28,0.01878942791302945,0.050130586871002365,True
2024-10-29,0.06423495990510468,0.04904902879425619,True
2024-10-30,-0.012989310293755139,0.04768175923731653,True
2024-10-31,0.014134228345856951,0.048661609447565514,True
2024-11-01,-0.01437740425901232,0.04659077969655032,True
2024-11-04,-0.03582563608881069,0.04528002065801326,True
2024-11-05,-0.030189067277763423,0.04341531705629207,True
2024-11-06,0.11210697812691438,0.04602403652813772,True
2024-11-07,0.01866332215468108,0.04529031817617991,True
2024-11-08,-0.056471077149874795,0.042793505572925494,True
2024-11-11,-0.03269998304767648,0.04071952441460869,True
2024-11-12,0.04166297376177685,0.040914376975316614,False
2024-11-13,0.06656312656187285,0.04004725580029979,False
2024-11-14,0.013176952350171358,0.038480955828098816,True
2024-11-15,0.0783578627268064,0.03796451146134954,True
2024-11-18,-0.0497870298758312,0.03653896828999812,False
2024-11-19,0.031980298851492096,0.03547529833371574,True
2024-11-20,0.0827973158608677,0.03559732304296558,False
2024-11-21,0.050228362790009355,0.03582598253894597,True
2024-11-22,0.05093959561914231,0.03575015355717718,True
2024-11-25,0.10000969907931517,0.03648364784127154,True
2024-11-26,-0.035808841161509675,0.03463868469368317,False
2024-11-27,0.04832485007537318,0.03489065843438251,False
2024-11-28,0.062076267191959494,0.035652114078865385,False
2024-11-29,0.10289516358416521,0.0366827933332203,False
2024-12-02,0.048903512900506374,0.0376838747813254,False
2024-12-03,0.04733731984109896,0.037669541038681593,False
2024-12-04,0.0583027844884913,0.038733997376183264,False
2024-12-05,0.1485882201009315,0.04317363770679058,False
2024-12-06,0.014554012571670171,0.04200932554638355,False
2024-12-09,-0.006141872337075688,0.04031318511395064,False
2024-12-10,0.0570119674340856,0.03991516311334364,True
2024-12-11,-0.009001635161276236,0.038614288549880436,False
2024-12-12,-0.010943045578937017,0.03970502055808315,False
2024-12-13,0.14013450360473417,0.038857525953091936,True
2024-12-16,-0.016548934062568754,0.03617311486901005,False
2024-12-17,0.01844637115121226,0.035719197642981974,True
2024-12-18,0.04780375149557685,0.033359854652822464,False
2024-12-19,-0.10967976377926228,0.030150834374103038,False
2024-12-20,0.025782996187992884,0.03012401619833026,True
2024-12-23,-0.00788714769856988,0.02969714870582259,False
2024-12-24,0.028063165122460588,0.028516441071076655,False
2024-12-25,-0.06859508167324402,0.02704614464847112,False
2024-12-26,0.15960482872850962,0.030979978843067208,False
2024-12-27,0.08131925570018596,0.031979458036962775,False
2024-12-30,-0.020254737658393616,0.0316074701057337,False
