arm,seed,delta_rank_ic,delta_rank_ic_ir,delta_long_short_sharpe,delta_stress_ic_ir
smooth_l1,20260801,0.0,0.0,0.0,0.0
smooth_l1,20260812,0.0,0.0,0.0,0.0
smooth_l1,20260823,0.0,0.0,0.0,0.0
l1,20260801,3.3955554191202053e-06,-0.008495387907215268,-0.4506869316101074,6.180193620619612e-05
l1,20260812,-2.902175520521494e-05,0.00017463772503922836,-0.08530187606811523,0.004226149410132218
l1,20260823,-0.0002091052849241444,0.0020390100465360605,-0.21434545516967773,0.0010208092127722557
l2_half,20260801,0.00011390712618234225,0.0028918085023067475,-0.4604511260986328,0.019059434536365882
l2_half,20260812,1.1830809652804003e-05,0.0038296099277815854,0.11156034469604492,0.00032891447014438135
l2_half,20260823,5.770163099209913e-06,0.00798446816870424,0.1530923843383789,0.004959987188828063
