experiment,method,period,variant,rank_ic_mean,rank_ic_ir,rank_ic_positive_rate,rank_ic_t_stat,group_monotonicity,long_short_mean,long_short_sharpe,long_short_max_drawdown,stress_ic_ir,up_market_ic,down_market_ic,observations
self_factor_composite,family_equal_rank,validation_2022,raw_full,0.05580173689330309,0.5031747079437383,0.6942148760330579,7.827561458388714,0.8999999999999998,0.0014179492291086062,3.026073308545857,-0.056528848910599075,0.44185626007854895,0.04021006698392953,0.07245950389049707,242.0
self_factor_composite,family_equal_rank,validation_2022,neutral_full,0.03171879824526716,0.49489636169376905,0.6570247933884298,7.698780613440717,0.7999999999999999,0.00042446698968900574,1.5556406040007955,-0.03012495610814722,0.2941135246791521,0.032726871731822565,0.030641796657066952,242.0
self_factor_composite,family_equal_rank,validation_2022,raw_tradable,0.04923850454635808,0.45851843229625444,0.6776859504132231,7.132872841065541,0.8999999999999998,0.001349125425692759,2.64683310799511,-0.08793995136573582,0.25533881774390577,0.04456115436728813,0.05466757171849283,242.0
self_factor_composite,family_equal_rank,validation_2023,raw_full,0.057936791543267564,0.5342048763207636,0.7272727272727273,8.310277592965324,0.9999999999999999,0.0007382302245822917,1.8489347101262692,-0.08241463982034486,0.30549905253128573,0.03792728811626259,0.0807794989953352,242.0
self_factor_composite,family_equal_rank,validation_2023,neutral_full,0.03419663520165531,0.5823856578622371,0.7479338842975206,9.05979465468388,0.8999999999999998,0.0003048930207241571,1.4873097023509385,-0.030712009637206363,0.3389210386118339,0.035949777836698865,0.032195259981118864,242.0
self_factor_composite,family_equal_rank,validation_2023,raw_tradable,0.049440410981402116,0.471922110819254,0.6983471074380165,7.341385144547605,0.8999999999999998,0.0007406695327320347,1.7614271617763257,-0.10654243811082177,0.2651687264716793,0.03212031089373772,0.06764119412437147,242.0
