experiment,method,period,variant,rank_ic_mean,rank_ic_ir,rank_ic_positive_rate,rank_ic_t_stat,group_monotonicity,long_short_mean,long_short_sharpe,long_short_max_drawdown,stress_ic_ir,up_market_ic,down_market_ic,observations
joint_elastic_net,elastic_net,validation_2022,raw_full,0.06912811225924935,0.44798142820795483,0.6829268292682927,2.868480740878139,0.9999999999999999,0.0031349160685932138,5.295437768371344,-0.03496254771486443,-0.0610749650484082,0.024480153495849432,0.12082574872213347,41.0
joint_elastic_net,elastic_net,validation_2022,neutral_full,0.03447405828057013,0.4629307816892512,0.7317073170731707,2.9642033084881794,0.7999999999999999,0.0009957678554134695,3.5271059010945116,-0.023195703623760264,0.03997662814777123,0.013652022066865168,0.0585837844227548,41.0
joint_elastic_net,elastic_net,validation_2022,raw_tradable,0.06656229945713629,0.4558107760104679,0.6585365853658537,2.918613027555702,0.8999999999999998,0.003758795345270295,6.166080346395093,-0.028072951738322666,0.13898399351531548,0.023687875491196622,0.11620636931243489,41.0
joint_elastic_net,elastic_net,validation_2023,raw_full,0.08118080348291341,0.5474023265241099,0.6744186046511628,3.589557104241741,0.8999999999999998,0.0019211584161524646,3.941970526732386,-0.025294188805353418,0.4094925178181045,0.038653534956968175,0.12573318003390369,43.0
joint_elastic_net,elastic_net,validation_2023,neutral_full,0.04874811528791982,0.7912078097184252,0.7441860465116279,5.188296572176208,0.6,0.00087812748164655,3.98976317186805,-0.014809597862981576,0.6139741494880134,0.03994444660387121,0.05797100629025643,43.0
joint_elastic_net,elastic_net,validation_2023,raw_tradable,0.06690922584486637,0.4472868142161017,0.6744186046511628,2.933055786952977,0.9999999999999999,0.001644615950604615,3.2303251074818062,-0.029028679371789518,0.20745157638279768,0.030122677951000695,0.10544751411463042,43.0
