candidate_id,period,variant,label,rank_ic_mean,rank_ic_ir,rank_ic_positive_rate,rank_ic_t_stat,group_monotonicity,long_short_mean,long_short_sharpe,long_short_max_drawdown,stress_ic_ir,up_market_ic,down_market_ic,observations
PV-001,development,raw_full,ret_close_to_close,-0.0104788041390923,-0.091021344535284,0.45,-2.4423589654118887,0.0999999999999999,0.0008569964711935,1.7151360322038014,-0.0868130457775695,0.1391308293964803,-0.0317062241621722,0.0146081467972747,720.0
PV-001,development,raw_full,ret_next_open_to_close,-0.0193626919613352,-0.1834294167450084,0.4125,-4.9219277389797265,-1.0,-0.001189838508815,-2.608724312022884,-0.8504335002119635,-0.0628640370698069,-0.0375012561778563,0.0056002825544709,720.0
PV-001,development,raw_full,ret_close_to_next_open,0.0029461297713262,0.026876451299301,0.4958333333333333,0.721170865190396,0.7,0.0020693912064343,9.347678636612033,-0.0164524360284414,0.5469586762635857,0.0062277756417629,-2.297839716415819e-05,720.0
PV-001,development,neutral_full,ret_close_to_close,-0.0145990566041847,-0.1824450892667584,0.4152777777777778,-4.895515461137869,0.0,0.0004889704599251,1.5537111496394256,-0.1374544065184211,0.0971471296421456,-0.0299130195683608,0.0034992632625689,720.0
PV-001,development,neutral_full,ret_next_open_to_close,-0.0188694505282998,-0.2742647163839556,0.3763888888888889,-7.359294595970702,-1.0,-0.0011879761180319,-4.267889199048347,-0.8566790444033264,-0.1253676850168012,-0.0323821811453415,-0.0002727222533611,720.0
PV-001,development,neutral_full,ret_close_to_next_open,-0.0070292516695057,-0.0766219654160396,0.4416666666666666,-2.0559830788788327,0.7,0.001693576562862,9.474669984732312,-0.0121842266056119,0.5150957608360739,-0.0020565936276791,-0.0115283232311583,720.0
PV-001,development,raw_tradable,ret_close_to_close,-0.0116356528490771,-0.0958658508633508,0.4430555555555555,-2.5723507110157136,0.1999999999999999,0.0010125986385596,1.6985490726417234,-0.1097536006732888,0.1222015959604366,-0.0312444199021712,0.0123306179935934,720.0
PV-001,development,raw_tradable,ret_next_open_to_close,-0.0221965369265873,-0.195936043767932,0.4041666666666667,-5.257515757289642,-1.0,-0.0013181154798317,-2.4103060906355194,-0.9443866682049654,-0.027165202372958,-0.0424882612286178,0.0047934264654337,720.0
PV-001,development,raw_tradable,ret_close_to_next_open,0.0041247980308401,0.0333494198618602,0.4930555555555556,0.8948588378556145,0.7,0.0023587896736213,8.573904734546248,-0.0216128899965999,0.6015343173327621,0.0098681195043434,-0.0010715404451867,720.0
PV-001,validation_2022,raw_full,ret_close_to_close,-0.013400560267067,-0.0938235881270615,0.4586776859504132,-1.4595524987977753,0.0999999999999999,0.0005359037331041,0.9545815107403096,-0.1811852795362345,0.1992949687298251,-0.0252061993791925,-0.0007876979677875,242.0
PV-001,validation_2022,raw_full,ret_next_open_to_close,-0.0121402029851505,-0.0889009785987234,0.4669421487603306,-1.3829746660681048,-0.7,-0.0004909607277055,-0.9252024241299716,-0.2252417835451998,0.0747675931076342,-0.0269330964241171,0.0071610008352152,242.0
PV-001,validation_2022,raw_full,ret_close_to_next_open,-0.0157378952766474,-0.1386135316397483,0.4462809917355372,-2.1563205001070056,0.1999999999999999,0.0010327239743823,5.1937149304397785,-0.0307403339344498,0.1474953240321413,-0.030442926363716,-0.0007877803381278,242.0
PV-001,validation_2022,neutral_full,ret_close_to_close,-0.0194857259076056,-0.2373030478246192,0.3760330578512397,-3.6915690748865257,-0.3999999999999999,-0.0001242727231486,-0.3949358172681219,-0.1805953586006689,0.0919253734318326,-0.0307703054146879,-0.0074295512205518,242.0
PV-001,validation_2022,neutral_full,ret_next_open_to_close,-0.0144118230877493,-0.1881404007676978,0.3925619834710744,-2.9267777703558653,-1.0,-0.0007692884410921,-2.607443653662363,-0.2391523867842888,-0.0289110808429152,-0.029147401289607,0.0048145979946746,242.0
PV-001,validation_2022,neutral_full,ret_close_to_next_open,-0.0275380759247694,-0.3256924173681986,0.3677685950413223,-5.066584971846035,0.1999999999999999,0.0006547978250094,4.676157513298749,-0.0303564910244873,0.0706379363053828,-0.038914010823234,-0.0159725421113304,242.0
PV-001,validation_2022,raw_tradable,ret_close_to_close,-0.0156566557938037,-0.1076095219847811,0.4669421487603306,-1.6740112997449956,0.3,0.0004794930549031,0.7760264494476973,-0.2197765789735836,0.2769993355683929,-0.026051003584986,-0.0035917878218957,242.0
PV-001,validation_2022,raw_tradable,ret_next_open_to_close,-0.0147365037472348,-0.1061902487019253,0.4917355371900826,-1.6519325889663825,-0.6,-0.0006811724108536,-1.1584075997062893,-0.302953739400117,0.0714945846893449,-0.0255657250930691,-0.0010734674697804,242.0
PV-001,validation_2022,raw_tradable,ret_close_to_next_open,-0.0177653574559363,-0.1478530947013537,0.4214876033057851,-2.3000543694203683,0.1999999999999999,0.0011613686768315,5.177032203423539,-0.0287894967219901,0.137931163992125,-0.0317315557449113,-0.0066958521454153,242.0
PV-001,validation_2023,raw_full,ret_close_to_close,-0.0180155981348603,-0.1301583774195135,0.4586776859504132,-2.0247891686346717,-0.0999999999999999,0.0001023235841851,0.2174404341864906,-0.0830646302583526,0.0451201579826629,-0.040049358765051,0.0071379870093397,242.0
PV-001,validation_2023,raw_full,ret_next_open_to_close,-0.0068717317415502,-0.0511968059402575,0.4669421487603306,-0.7964353904198518,-0.0999999999999999,-5.2865363899306816e-05,-0.1178605450835942,-0.1100690700457485,0.0829820235442604,-0.030454025466714,0.0175032441256359,242.0
PV-001,validation_2023,raw_full,ret_close_to_next_open,-0.0448858826663392,-0.4977760441718102,0.3388429752066115,-7.743577959614232,0.0999999999999999,0.0001517234521966,1.254686162732539,-0.0185193863452856,-0.1050121965731144,-0.0585406138821137,-0.0351048340649689,242.0
PV-001,validation_2023,neutral_full,ret_close_to_close,-0.0173958517981358,-0.2267208983860344,0.371900826446281,-3.526949463080365,-0.3999999999999999,-0.0001102874384234,-0.4421367543433647,-0.0546937232755914,-0.0940428272235404,-0.0308965505834543,-0.0019835496449845,242.0
PV-001,validation_2023,neutral_full,ret_next_open_to_close,-0.0038691259432346,-0.0535667334036597,0.4586776859504132,-0.8333028095862741,0.0,-6.700260343162327e-05,-0.2956173666429444,-0.0457450369924277,-0.0196833510687329,-0.0190759564955306,0.0118488585772057,242.0
PV-001,validation_2023,neutral_full,ret_close_to_next_open,-0.0529637285826827,-0.8193769864198347,0.2644628099173554,-12.74651451580458,-0.3999999999999999,-4.427514120481772e-05,-0.4803461285360423,-0.0263317098299344,-0.3704420851891676,-0.0614583117651761,-0.0468789562321024,242.0
PV-001,validation_2023,raw_tradable,ret_close_to_close,-0.0198996403662133,-0.1398275711164057,0.4297520661157025,-2.1752065221316044,-0.0999999999999999,0.000174250191622,0.3284546446487187,-0.0948408115014013,0.1402611099045889,-0.0406473423740914,0.0019030295403705,242.0
PV-001,validation_2023,raw_tradable,ret_next_open_to_close,-0.0103928731870042,-0.0760004503751088,0.4256198347107438,-1.1822895443363646,-0.4999999999999999,-0.0001633471828848,-0.3288416799182713,-0.1084015684513691,0.2044443901802138,-0.0327678042748952,0.0135119677188622,242.0
PV-001,validation_2023,raw_tradable,ret_close_to_next_open,-0.0431019933617893,-0.4344845457387724,0.3512396694214876,-6.758993309478138,0.3,0.0003387533498663,2.221822138569913,-0.0186324240641091,-0.0490403313989586,-0.0536600136322638,-0.0362787829829112,242.0
PV-002,development,raw_full,ret_close_to_close,-0.0294965035637488,-0.3733908067576721,0.3273972602739726,-10.088464057374445,-0.7999999999999999,-0.0012493950484559,-2.686011331304111,-0.9141426761751484,-0.0536256929789637,-0.0384027308596979,-0.0189951310804655,730.0
PV-002,development,raw_full,ret_next_open_to_close,-0.0124198419638657,-0.1674313196655306,0.4328767123287671,-4.523745148392758,-0.3,-0.0003148844119035,-0.7258981251329341,-0.2962295444892037,-0.0533860351046085,-0.0176931299016236,-0.0051947526465479,730.0
PV-002,development,raw_full,ret_close_to_next_open,-0.0626945383460284,-0.8512978884599856,0.147945205479452,-23.000802361535,-0.3999999999999999,-0.000928270287191,-4.905924338146763,-0.6942861539255701,-0.4170191408060165,-0.0607623100594518,-0.0644355565417458,730.0
PV-002,development,neutral_full,ret_close_to_close,-0.0256562586258162,-0.5224182073345116,0.2931506849315068,-14.114962693852984,-1.0,-0.001094604033936,-4.24052391643266,-0.8055009273141839,-0.1880875074004817,-0.0363699921774144,-0.0130236474231856,730.0
PV-002,development,neutral_full,ret_next_open_to_close,-0.009328662514727,-0.200074293169471,0.4301369863013699,-5.405709725346184,-0.3999999999999999,-0.000127410581933,-0.5328632617814776,-0.1632381781359378,-0.0969526570629004,-0.015735634353991,-0.0005502790206705,730.0
PV-002,development,neutral_full,ret_close_to_next_open,-0.0558954728107068,-1.112001904620493,0.1232876712328767,-30.044636995512377,-0.7,-0.0009646888893916,-8.310832150259525,-0.703173073549063,-0.7179199950699345,-0.0589749558561983,-0.0531207302749255,730.0
PV-002,development,raw_tradable,ret_close_to_close,-0.0312089193630947,-0.3544191110170575,0.3260273972602739,-9.575877065079135,-0.4999999999999999,-0.0015942233738088,-2.877806843975072,-1.173254166224314,-0.0572343235927834,-0.0394050959076186,-0.0212190506872465,730.0
PV-002,development,raw_tradable,ret_next_open_to_close,-0.0145111974666945,-0.1741889350233078,0.4191780821917808,-4.706325861191989,-0.1999999999999999,-0.0005068290225213,-0.979658226102778,-0.4475557887176285,-0.0566689984535659,-0.0209144892393595,-0.0060278555003612,730.0
PV-002,development,raw_tradable,ret_close_to_next_open,-0.0640094179793752,-0.7525410251133411,0.1958904109589041,-20.332538847114147,-0.3999999999999999,-0.0010828261856269,-4.747404511847014,-0.7959951518349117,-0.3066295882196899,-0.0641115109829341,-0.0639179320411212,730.0
PV-002,validation_2022,raw_full,ret_close_to_close,-0.0244871312203133,-0.2773730406870974,0.3884297520661157,-4.3149118757399325,-0.7,-0.00096839012357,-1.9654603011524443,-0.2918036186759622,-0.021421786030055,-0.0319129979840346,-0.0165535128830043,242.0
PV-002,validation_2022,raw_full,ret_next_open_to_close,-0.0083073431929881,-0.0975453598505433,0.4710743801652892,-1.5174496793192267,0.3,0.0001896457384923,0.3924622256980256,-0.1061604563685702,0.0833430352899566,-0.015287271323929,0.0007998011302394,242.0
PV-002,validation_2022,raw_full,ret_close_to_next_open,-0.0579481030847631,-0.8152581435808754,0.1818181818181818,-12.682440358359049,-0.3999999999999999,-0.0011662384957975,-6.956459851499063,-0.2815584052465683,-0.6906974364264965,-0.0588388805684414,-0.0570424793096901,242.0
PV-002,validation_2022,neutral_full,ret_close_to_close,-0.0210237295207373,-0.4336605685460709,0.3305785123966942,-6.746175232547087,-0.7,-0.0008641748153929,-3.364846636205834,-0.2320457410329192,-0.3979188082315238,-0.0306039032578864,-0.0107885011690822,242.0
PV-002,validation_2022,neutral_full,ret_next_open_to_close,-0.0075066269984973,-0.1591943555017159,0.4008264462809917,-2.476482982641478,-0.6,-5.518944745579108e-05,-0.2220847329528201,-0.0812174361926574,-0.2180440466089863,-0.0153449486766567,0.0027205165244344,242.0
PV-002,validation_2022,neutral_full,ret_close_to_next_open,-0.0483159356267101,-1.0020610530424348,0.1446280991735537,-15.588411646923245,-0.6,-0.0008077649170767,-8.768058427470702,-0.195057980184399,-0.8649359775837665,-0.0542277114656327,-0.042305630190472,242.0
PV-002,validation_2022,raw_tradable,ret_close_to_close,-0.0251163574080553,-0.2669554789367402,0.4132231404958678,-4.1528526474835745,-0.7,-0.0011824672258419,-2.1128820580273944,-0.3648313575954247,0.1111084696539566,-0.03242831798422,-0.0166292603107213,242.0
PV-002,validation_2022,raw_tradable,ret_next_open_to_close,-0.0114740503235073,-0.1252256353582637,0.4586776859504132,-1.9480537106848872,-0.3,-0.0001585167856006,-0.2873062003932377,-0.1736139149258878,0.1460663135202275,-0.0185425596111434,-0.0025558376708824,242.0
PV-002,validation_2022,raw_tradable,ret_close_to_next_open,-0.0531105856763903,-0.6814452982030078,0.2148760330578512,-10.60080101007479,-0.3999999999999999,-0.0010358447029607,-5.542550870754516,-0.2488009173684738,-0.5230699999416656,-0.0547429540204549,-0.0518167826185021,242.0
PV-002,validation_2023,raw_full,ret_close_to_close,-0.0238207612063029,-0.2684472336443136,0.4008264462809917,-4.1760589046146,-0.3,-0.0004821188693181,-1.1516568868015131,-0.1332875616803115,-0.0598146418729382,-0.0308578701026165,-0.0157872475105114,242.0
PV-002,validation_2023,raw_full,ret_next_open_to_close,-0.0025337457786067,-0.0289679016050059,0.4958677685950413,-0.4506347925561768,0.4999999999999999,0.0005885439169084,1.488151584049233,-0.063137438126528,0.0916086241352316,-0.0121458636323667,0.0074014684735989,242.0
PV-002,validation_2023,raw_full,ret_close_to_next_open,-0.0759199047110622,-1.3886270812305634,0.0826446280991735,-21.60196776490311,-0.7999999999999999,-0.0010734284918876,-10.921708487433554,-0.2608779262540034,-0.9257612855031514,-0.0673346008352865,-0.0820696613880363,242.0
PV-002,validation_2023,neutral_full,ret_close_to_close,-0.0135787509496668,-0.2927654116570656,0.3636363636363636,-4.554360973350808,-0.3,-0.0003721908527818,-1.5762272573977056,-0.0996191218040476,-0.1804066633955836,-0.0205268837448646,-0.0056468117409897,242.0
PV-002,validation_2023,neutral_full,ret_next_open_to_close,0.0037983611872711,0.08411071858291,0.5289256198347108,1.3084557085698787,0.7,0.0005159452694341,2.3007964047691565,-0.0290230755144871,0.1350817801213245,-0.0047627138106393,0.0126472034120022,242.0
PV-002,validation_2023,neutral_full,ret_close_to_next_open,-0.0608311542095112,-1.5531035436566525,0.0619834710743801,-24.16062104729847,-0.7999999999999999,-0.0008894493332939,-13.38861988281928,-0.2152261218743819,-1.277855877529312,-0.0599319917400683,-0.0614752351273392,242.0
PV-002,validation_2023,raw_tradable,ret_close_to_close,-0.0249852708481203,-0.2552937299300349,0.3553719008264462,-3.9714384078145657,-0.3,-0.0005366989895214,-1.074376714834399,-0.1537068933166551,0.0321471701681247,-0.0323702787907796,-0.0172247540270207,242.0
PV-002,validation_2023,raw_tradable,ret_next_open_to_close,-0.0063516710804091,-0.0665065772507655,0.4793388429752066,-1.0345995388855125,0.1999999999999999,0.0005026643724033,1.0866214143218318,-0.0826175603239646,0.166909644942745,-0.0131366473624522,0.0008972352038247,242.0
PV-002,validation_2023,raw_tradable,ret_close_to_next_open,-0.0697943226869676,-1.1000380684847573,0.1115702479338843,-17.11257631135632,-0.3,-0.0010446045158715,-8.429155535574647,-0.2526764237757839,-0.670281769161469,-0.0623350142960317,-0.0746149641641031,242.0
PV-003,development,raw_full,ret_close_to_close,0.0409086625631909,0.3082368008295429,0.6282940360610264,8.276602938587798,0.7999999999999999,4.246332757142171e-05,0.0701351614509544,-0.2779163443212107,0.31435585593487,-0.0120204196326383,0.1032722337304822,721.0
PV-003,development,raw_full,ret_next_open_to_close,0.0198034678952196,0.1442326744611266,0.5644937586685159,3.872855460712795,-1.0,-0.000875193616316,-1.4851157799643326,-0.7668126942143162,0.1323867578363507,-0.0303798905557417,0.0886405089282819,721.0
PV-003,development,raw_full,ret_close_to_next_open,0.0636233609017986,0.5517545999215605,0.753120665742025,14.81540728037699,1.0,0.0008546705685278,3.5632604683926203,-0.0600393538603587,0.4615460935114493,-0.0120735575587292,0.1319303427316152,721.0
PV-003,development,neutral_full,ret_close_to_close,0.0284448719012306,0.4196548736250065,0.6754507628294036,11.26833898771934,-0.0999999999999999,-0.0001437537540859,-0.4809421991383255,-0.2163661235746605,0.3056002547407074,0.0128135203218769,0.0468624764811338,721.0
PV-003,development,neutral_full,ret_next_open_to_close,0.0143939548279391,0.2025230366623402,0.5908460471567267,5.43803580837903,-1.0,-0.0005423190236986,-1.8931908122213383,-0.4445849784302128,0.1057896367867657,-0.0017792028576335,0.0365788454690044,721.0
PV-003,development,neutral_full,ret_close_to_next_open,0.0422661072261594,0.6947452640686027,0.7891816920943134,18.654912971731804,0.8999999999999998,0.0003444579458878,2.3880296409344237,-0.0545669068256544,0.610060736986014,0.0111882661800532,0.0703099637901919,721.0
PV-003,development,raw_tradable,ret_close_to_close,0.0340100574382083,0.2780532290450845,0.6171983356449375,7.466130476325009,-0.1999999999999999,-5.16471010503263e-05,-0.0839714901326882,-0.3546104549965834,0.1810031346395232,-0.0079836888954896,0.0851778222017295,721.0
PV-003,development,raw_tradable,ret_next_open_to_close,0.0139237358685178,0.1097440471202039,0.5603328710124826,2.9467860438569056,-0.8999999999999998,-0.0010271998654943,-1.735694277759206,-0.872322438293555,0.0495300616790869,-0.0287606206235377,0.0705149310886303,721.0
PV-003,development,raw_tradable,ret_close_to_next_open,0.0633967199056189,0.5907345359642635,0.7545076282940361,15.86207481757159,1.0,0.0009065251166423,3.635350540477499,-0.0718309505542508,0.5789945990866052,-0.0056029358073138,0.1256602614724342,721.0
PV-003,validation_2022,raw_full,ret_close_to_close,0.0492614473077228,0.38917874931203,0.6652892561983471,6.054200520109188,0.8999999999999998,0.0006545904807364,1.20475898045247,-0.0835629317825371,0.3149854929041135,0.0162730532858828,0.0845054580148168,242.0
PV-003,validation_2022,raw_full,ret_next_open_to_close,0.0175277399826817,0.1295217108299137,0.5371900826446281,2.0148849608517314,-0.8999999999999998,-0.0009594678718338,-1.6940361649892317,-0.292687814129825,-0.0218785609995823,-0.0162132811063308,0.0615517389273934,242.0
PV-003,validation_2022,raw_full,ret_close_to_next_open,0.0917634523162372,0.951626873172612,0.859504132231405,14.8038399339535,1.0,0.0015613454926917,9.920776266011451,-0.0083222375887888,0.8303602005276338,0.0404206023911237,0.1439620164067692,242.0
PV-003,validation_2022,neutral_full,ret_close_to_close,0.0286395725299856,0.4168214331148751,0.6528925619834711,6.484219761787308,0.1999999999999999,-9.77060611696521e-06,-0.0353951571957538,-0.0535936998181464,0.2906826060131847,0.0206381654087838,0.0371880844116115,242.0
PV-003,validation_2022,neutral_full,ret_next_open_to_close,0.0118871163213758,0.1669873859797094,0.5537190082644629,2.597714085975095,-0.8999999999999998,-0.0005807661691234,-2.1176312748227293,-0.1467801227130995,-0.0371436558712946,0.0032484250145336,0.0231585516455412,242.0
PV-003,validation_2022,neutral_full,ret_close_to_next_open,0.0462425214044405,0.9067635714866512,0.8223140495867769,14.105930747285164,0.7999999999999999,0.000536486282246,5.794425524838577,-0.0059292722635354,0.8158727790138185,0.0300782556028541,0.0626761916360535,242.0
PV-003,validation_2022,raw_tradable,ret_close_to_close,0.0409432585291529,0.3319205350379283,0.640495867768595,5.163471745088496,0.8999999999999998,0.0004101237313165,0.6937015167488408,-0.0892390565249972,0.1245150598216956,0.016889115438245,0.0688632460453853,242.0
PV-003,validation_2022,raw_tradable,ret_next_open_to_close,0.011059436715075,0.0838513568836815,0.5289256198347108,1.3044209874111792,-0.8999999999999998,-0.0012443478957673,-2.0385927759451548,-0.3456255158202209,-0.048171783299449,-0.0124373173727478,0.0407048741155991,242.0
PV-003,validation_2022,raw_tradable,ret_close_to_next_open,0.0890362744752719,0.969474690970322,0.8553719008264463,15.081486819824638,1.0,0.0015978854628682,9.37500090121746,-0.0081863879976772,0.7840741824510301,0.0414494862160132,0.1267532103548324,242.0
PV-003,validation_2023,raw_full,ret_close_to_close,0.0561560147659582,0.4146008743364623,0.6611570247933884,6.449675974042051,0.8999999999999998,0.000484186923512,0.9309763301426988,-0.1336724308616925,0.1512873307737735,0.012280285186076,0.1062442370297175,242.0
PV-003,validation_2023,raw_full,ret_next_open_to_close,0.0262835454968994,0.1861111200996822,0.5495867768595041,2.8952095716876034,-1.0,-0.0008700629631204,-1.6641737787472557,-0.2854747416441138,-0.0278320367179159,-0.0187612867427791,0.0728424897446343,242.0
PV-003,validation_2023,raw_full,ret_close_to_next_open,0.1025593495581355,1.2723725043658949,0.9049586776859504,19.79347097271355,1.0,0.0013326531204591,9.608286864067196,-0.0168277065192876,0.9765850135793636,0.0604304006938554,0.1327368235673008,242.0
PV-003,validation_2023,neutral_full,ret_close_to_close,0.0335718378567042,0.5769105510738811,0.7272727272727273,8.974621981653007,0.8999999999999998,0.0002579037390205,1.354578167270531,-0.0440988438574815,0.2414440520773039,0.0298778426314438,0.037788876653683,242.0
PV-003,validation_2023,neutral_full,ret_next_open_to_close,0.0187664299741099,0.3102203455625996,0.6363636363636364,4.825896020205662,-0.7,-0.0002314808284329,-1.2277368077846722,-0.0906954468250353,0.0573545175875749,0.0137345204240973,0.0239674793409295,242.0
PV-003,validation_2023,neutral_full,ret_close_to_next_open,0.0477052997014337,1.1959515326568704,0.9132231404958676,18.60463965166659,0.8999999999999998,0.0004738814940294,7.325847801301832,-0.0058806434849127,0.9049338327507654,0.041331927384405,0.052270623134199,242.0
PV-003,validation_2023,raw_tradable,ret_close_to_close,0.0493851196424863,0.3842086619594468,0.6735537190082644,5.976884105766965,1.0,0.0004323405290002,0.7423342211275366,-0.1571815600055107,0.1547459842618297,0.0086253353072926,0.0922174353845543,242.0
PV-003,validation_2023,raw_tradable,ret_next_open_to_close,0.0208356868060634,0.1529168669783242,0.5578512396694215,2.3788281791598354,-1.0,-0.0010312909864855,-1.764678729779997,-0.34506651998284,-0.0536017704079641,-0.0248213265129406,0.0696145471896148,242.0
PV-003,validation_2023,raw_tradable,ret_close_to_next_open,0.0983731741017113,1.2223365580069752,0.8966942148760331,19.015094319297027,1.0,0.0014421670404807,9.519775724796762,-0.015816727588233,1.019825994712937,0.0539309855452052,0.1270943163661201,242.0
