version,years,J_mean,J_worst,J_std,J_stable,lambda_std,J_2023,J_2024,A_2023,A_2024,B_2023,B_2024,B_model_score_2023,B_model_score_2024,B_mean_abs_weight_2023,B_mean_abs_weight_2024,B_std_abs_weight_2023,B_std_abs_weight_2024,B_nonzero_window_ratio_2023,B_nonzero_window_ratio_2024
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e5_blend/baseline_en454.parquet,"2023,2024",0.9543519751173936,0.9295604395604395,0.024791535556954014,0.9419562073389165,0.5,0.9791435106743476,0.9295604395604395,0.9509911894273129,0.7703296703296703,0.9912087912087912,0.9978021978021978,4.460094560388398,3.246527470815647,0.04021623692323075,0.04756260563833144,0.00901690230425709,0.014650301302744079,1.0,1.0
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e5_blend/m_walkforward.parquet,"2023,2024",0.9829943239579804,0.9661538461538461,0.01684047780413417,0.9745740850559133,0.5,0.9998348017621145,0.9661538461538461,0.9994493392070485,1.0,1.0,0.9516483516483516,10.476194860031846,1.8629894426279945,0.032915364406772576,0.020883099074625627,0.003141919832159014,0.011209456476202166,1.0,1.0
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e5_blend/blend10.parquet,"2023,2024",0.9612821319649514,0.940054945054945,0.0212271869100063,0.9506685385099483,0.5,0.9825093188749576,0.940054945054945,0.9724669603524229,0.8258241758241758,0.9868131868131869,0.989010989010989,3.675919919673998,2.8479581410739483,0.033106899105062974,0.04293440434916897,0.009006425554646785,0.015075503999553411,1.0,1.0
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e5_blend/blend25.parquet,"2023,2024",0.9600247494795953,0.9579120879120878,0.00211266156750739,0.9589684186958416,0.5,0.9621374110471026,0.9579120879120878,0.9917400881057269,0.910989010989011,0.9494505494505494,0.978021978021978,2.1066998492459046,2.1709807245751422,0.01843339781714768,0.03147275092985664,0.008749892786881451,0.014497019974161597,1.0,1.0
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e5_blend/blend50.parquet,"2023,2024",0.9299164931984315,0.8854395604395604,0.0444769327588711,0.9076780268189959,0.5,0.9743934259573026,0.8854395604395604,0.9966960352422907,0.9873626373626374,0.9648351648351648,0.8417582417582418,2.248452981034657,1.5009788325944085,0.008645855794848986,0.010491038945128608,0.0038452464274445364,0.006989464951676968,1.0,1.0
