seed,base_ic,base_ir,base_sharpe,base_stress_ic,base_stress_ir,base_days,deprice_ic,deprice_ir,deprice_sharpe,deprice_stress_ic,deprice_stress_ir,deprice_days
20260801,0.03817831021461467,0.8227725315359111,5.916359539042393,0.03129427644720612,0.6554046652889247,240,0.03765630134342488,0.8437981890037284,5.574228485597513,0.0321776978528066,0.6565366788712506,240
20260812,0.03785545934036598,0.8475671517926067,6.300409549816782,0.029640820144695577,0.6066274179900144,240,0.03763051523464664,0.8609703919789385,6.655020499786488,0.030362165544619166,0.6196093309610975,240
20260823,0.03900228827136641,0.9283578397815792,8.00705586110982,0.030193185076303815,0.6751623961525257,240,0.03862684210230471,0.9310859073501873,7.81997423860513,0.03059991319449385,0.6698043678588986,240
20260904,0.038994670607784214,0.8762508238039756,6.265978152609591,0.02970208758385299,0.6378601702201534,240,0.03825060429830998,0.8743754805893897,5.8833122242196305,0.03051049865266263,0.6187917018735261,240
20260915,0.03866299511835294,0.8584608847770262,6.543328049971674,0.033295796714783416,0.6841262698501205,240,0.03849370029502011,0.8778292761821568,6.593619950824103,0.03347651421501288,0.695851888019337,240
