,rank_ic,rank_ic,rank_ic_ir,rank_ic_ir,long_short_sharpe,long_short_sharpe,stress_ic_ir,stress_ic_ir
,mean,std,mean,std,mean,std,mean,std
arm,,,,,,,,
Full 17 channels,0.027869851994810246,0.001469326527218901,0.6718059749891415,0.06011779880136482,7.353270159913225,0.8711315818622418,0.3853507008092474,0.06157027612293245
Without price-path channels,0.026919954638170807,0.0012410710387702965,0.6506387385790707,0.05081877967771955,7.56394018589965,1.0052665837043762,0.35619540733125615,0.03146917912512184
Without order-book channels,0.02023722122861558,0.0025712066817594943,0.44356854184252575,0.0732345218132166,4.042381716367392,1.6789502533178413,0.2750848072663484,0.0869866427220203
Without trading-structure channels,0.02470598586119485,0.002312288465487155,0.5958364508330645,0.06771354908066445,6.385727404048867,1.0005870052141301,0.414215687180655,0.08044877950058
Price path and clock only,0.02011412947152525,0.0016287770931317277,0.4237474885802368,0.060731489001060866,3.7609698601361763,0.6352963858075107,0.3530169740996172,0.10851378265397918
