strategy,scenario,year,days,average_one_way_turnover,annualized_return,sharpe,cumulative_return,max_drawdown
every_2d_phase0,fees_slip0,2026,159,0.7681931853389146,0.18416810879422338,0.8459167653157494,0.10670118960876618,-0.183708044351499
every_2d_phase0,fees_slip2,2025,243,0.7618633143943715,0.1752714579516068,1.2830628126096788,0.17348836639317633,-0.11318619523543705
every_2d_phase0,fees_slip2,2026,159,0.7679643256004604,0.10674643831222536,0.48922881233052834,0.053890026049373985,-0.20079473042534168
every_2d_phase0,fees_slip5,2025,243,0.7615131741982288,0.05992927779417903,0.4374650148362127,0.04995797470430352,-0.13005000382773202
every_2d_phase0,fees_slip5,2026,159,0.7676231923970022,-0.009300546088614674,-0.04244622991815773,-0.020641524806212064,-0.22614442884775454
every_2d_phase1,gross,2025,243,0.7685310156522198,0.33436489570115574,2.5918733655484822,0.36922512502608074,-0.08465217398608238
every_2d_phase1,gross,2026,159,0.765484922654351,0.4081675033478035,1.9970940458411321,0.2767430099621142,-0.1049915623315334
every_2d_phase1,fees_slip0,2025,243,0.7678856558149865,0.12084625780533662,0.9456165788154606,0.11479680939956194,-0.09711783369348481
every_2d_phase1,fees_slip0,2026,159,0.7648401598706296,0.1952842762083145,0.9646096562256083,0.11669632497807392,-0.11227989339658839
every_2d_phase1,fees_slip2,2025,243,0.7676541664938684,0.04331995113189018,0.3392133257526385,0.03452740056990389,-0.11012026342935854
every_2d_phase1,fees_slip2,2026,159,0.7646083836753729,0.11799326078240457,0.5842228489473139,0.06363270091977391,-0.13260250603049206
every_2d_phase1,fees_slip5,2025,243,0.7673100720465356,-0.07288369053578905,-0.5697441050936909,-0.07517412059726392,-0.13752064963859834
every_2d_phase1,fees_slip5,2026,159,0.7642635571724395,0.0021432090733781925,0.010638320449391425,-0.011273868614720683,-0.17798783472508772
every_3d_phase0,gross,2025,243,0.5156401697509914,0.30750461257872547,2.3606442482368717,0.33403518622508943,-0.06840084444922212
every_3d_phase0,gross,2026,159,0.5189344873645152,0.17671282347624723,0.9313247613863685,0.10540537619226553,-0.12790726208533654
every_3d_phase0,fees_slip0,2025,243,0.5151949240179943,0.16424642356667812,1.26653867228416,0.16213203111207575,-0.07933351397007982
every_3d_phase0,fees_slip0,2026,159,0.5185038700490865,0.03271259203751509,0.17283735312134352,0.00947942738613472,-0.15680729492904433
every_3d_phase0,fees_slip2,2025,243,0.5150347291854965,0.11224004334854165,0.8648305498139385,0.10530117401872197,-0.08328087028784803
every_3d_phase0,fees_slip2,2026,159,0.5183486926360924,-0.01957901261164678,-0.10342380019657826,-0.023292273040082745,-0.16710323253147863
every_3d_phase0,fees_slip5,2025,243,0.5147961429434021,0.03429001533092953,0.2632709518484116,0.02522211633244975,-0.09492625952736722
every_3d_phase0,fees_slip5,2026,159,0.5181174366348948,-0.09795842958359123,-0.5167110184479194,-0.07046712876015171,-0.1875788794234029
every_3d_phase1,gross,2025,243,0.517926476531285,0.29071790015329135,2.2602362621411887,0.3129076361391121,-0.0633296629225587
every_3d_phase1,gross,2026,159,0.5086608244901113,0.10664904691870895,0.5146228677184335,0.055327914646727816,-0.14559025671652903
every_3d_phase1,fees_slip0,2025,243,0.5174915986322539,0.14694402279176122,1.1445764429085319,0.14310338164522007,-0.07131177814530198
every_3d_phase1,fees_slip0,2026,159,0.5082367467600152,-0.03447865742649204,-0.1667424701411594,-0.034527124594926795,-0.17653301238977892
every_3d_phase1,fees_slip2,2025,243,0.517335095223701,0.094746336024898,0.7367027760928032,0.08698376627003968,-0.07434746890413424
every_3d_phase1,fees_slip2,2026,159,0.5080836900726193,-0.08573247778489392,-0.4145588425835873,-0.06526575266921275,-0.19115477165235517
every_3d_phase1,fees_slip5,2025,243,0.5171019120632749,0.016508198484222095,0.1277160478694232,0.007925889441214196,-0.0819881973221851
every_3d_phase1,fees_slip5,2026,159,0.5078552287804072,-0.16255585368696596,-0.7851625194947587,-0.10954937138633469,-0.21344001327256523
every_3d_phase2,gross,2025,243,0.5114353051966337,0.33690684478719696,2.5761504477500052,0.37226392872804226,-0.09988090233906
every_3d_phase2,gross,2026,159,0.5192215400565707,0.4980503593631005,2.196475957558467,0.3471042960888089,-0.1208266618421312
every_3d_phase2,fees_slip0,2025,243,0.5109961849028455,0.19471699675628215,1.5062045410781422,0.19682504988890082,-0.11511837148095971
every_3d_phase2,fees_slip0,2026,159,0.518777207819613,0.35374039157999637,1.561329740005387,0.2300608518881686,-0.12780208413238403
every_3d_phase2,fees_slip2,2025,243,0.5108383491382744,0.14310058110196558,1.1089684300128317,0.1387811936789376,-0.12060115504429347
every_3d_phase2,fees_slip2,2026,159,0.5186172404868278,0.30136704261376546,1.3295001168090295,0.190100523190865,-0.13621123116045397
every_3d_phase2,fees_slip5,2025,243,0.5106035659038726,0.06573475810391383,0.5095988635154443,0.05694984919020718,-0.12876234439845613
every_3d_phase2,fees_slip5,2026,159,0.5183785036015108,0.2228670169696532,0.9816882279699045,0.13258058557085994,-0.1543679233798
every_5d_phase0,gross,2025,243,0.31189894157548403,0.3242417755977865,2.6193297612294844,0.35678370126782566,-0.053477412940499125
every_5d_phase0,gross,2026,159,0.3133603838885533,0.24816396202872248,1.2058614114042578,0.15401867655700485,-0.1322635306905816
every_5d_phase0,fees_slip0,2025,243,0.311628625675634,0.2375939089784096,1.916008376946176,0.24810357393754856,-0.06917420085076165
every_5d_phase0,fees_slip0,2026,159,0.3130910879056086,0.1612751266866722,0.7819042055367762,0.09242896024904201,-0.1499054132085489
every_5d_phase0,fees_slip2,2025,243,0.31153141935903034,0.20615018717337857,1.6582177272248406,0.21081233157492907,-0.07520804886942933
every_5d_phase0,fees_slip2,2026,159,0.31299392625687156,0.1297366136666234,0.6280349864639967,0.07087022963281675,-0.156284243432535
every_5d_phase0,fees_slip5,2025,243,0.3113862964266076,0.1590208943123844,1.2718918689556866,0.15695375512340992,-0.08504443400178707
every_5d_phase0,fees_slip5,2026,159,0.3128488727887164,0.0824652564984885,0.39801361718281486,0.03932678220439123,-0.16576324456177727
every_5d_phase1,gross,2025,243,0.31604595837133465,0.24023818079181788,1.7867884146569584,0.24966820527681888,-0.08630878881038773
every_5d_phase1,gross,2026,159,0.31022526295782377,0.16455161352318495,0.8040991499544267,0.09492545309458755,-0.155017437412741
every_5d_phase1,fees_slip0,2025,243,0.3157779170264905,0.15240050031062893,1.140311586547262,0.14836692716096822,-0.09364829132049524
every_5d_phase1,fees_slip0,2026,159,0.3099613678645075,0.07827325232907274,0.3845736083895587,0.03708003395642234,-0.17083213338951997
every_5d_phase1,fees_slip2,2025,243,0.3156814806112726,0.12051550106404439,0.9022316463279705,0.11362287082940736,-0.09630875105076142
every_5d_phase1,fees_slip2,2026,159,0.3098659891648227,0.046949411383265575,0.2309639028647544,0.01682009974253207,-0.17652198002824127
every_5d_phase1,fees_slip5,2025,243,0.3155373893158631,0.07272423547663498,0.5439954349487621,0.06346714511550955,-0.1018736793908005
every_5d_phase1,fees_slip5,2026,159,0.3097234208137622,-3.994569079035294e-07,-1.9674241800849884e-06,-0.012830430220375666,-0.1849839094436
every_5d_phase2,gross,2025,243,0.3097263442696879,0.24652336686701112,1.9212372428862179,0.2582443116008075,-0.0802529640611569
every_5d_phase2,gross,2026,159,0.32203615394853075,0.42846107631231384,1.9350445870658428,0.29033934811845374,-0.11227887732961361
every_5d_phase2,fees_slip0,2025,243,0.30945916838531046,0.16062464235487112,1.2460346782582887,0.15820789329157137,-0.09158526233525133
every_5d_phase2,fees_slip0,2026,159,0.3217584264653962,0.33893153924183167,1.5327072460162448,0.21960532139970756,-0.12598936786783244
every_5d_phase2,fees_slip2,2025,243,0.30936305726031993,0.12944752021947747,1.0007672587724972,0.12386175643154385,-0.0966822271714558
every_5d_phase2,fees_slip2,2026,159,0.32165832175401754,0.30644510645045886,1.3856055573600887,0.19488085022906865,-0.13093014007478077
every_5d_phase2,fees_slip5,2025,243,0.30921970447288916,0.08271776091394614,0.6351845937350113,0.07424266166851168,-0.10427446206005864
every_5d_phase2,fees_slip5,2026,159,0.3215086279409406,0.25775315177196584,1.1644776941807027,0.1587305372552159,-0.1390418251929505
every_5d_phase3,gross,2025,243,0.31017428849898515,0.11194691124275895,0.8385555552285102,0.10447536006313518,-0.15329384154790482
every_5d_phase3,gross,2026,159,0.32035104083317334,0.3840096300311648,1.9194168557091746,0.258128454180099,-0.09775747549440017
every_5d_phase3,fees_slip0,2025,243,0.30990709143387635,0.025723316087730243,0.19477801950720322,0.01656204948354678,-0.16156584183604328
every_5d_phase3,fees_slip0,2026,159,0.32007237589849424,0.29497855943590184,1.476150725944244,0.18951505503969002,-0.11188312240458775
every_5d_phase3,fees_slip2,2025,243,0.3098107400640484,-0.005585530816662033,-0.042390831217786466,-0.013632899089443096,-0.164564532570446
every_5d_phase3,fees_slip2,2026,159,0.3199717226749851,0.26267237323466053,1.3140386604696714,0.16552590751978324,-0.11798674077319427
every_5d_phase3,fees_slip5,2025,243,0.3096672226184624,-0.05251279809633269,-0.3992446333995719,-0.057252283762658895,-0.16904297746102592
every_5d_phase3,fees_slip5,2026,159,0.31982114818879964,0.21425105462034968,1.0704604009405918,0.13044643454527982,-0.12706381335264927
every_5d_phase4,gross,2025,243,0.3111773661624648,0.22045269218022256,1.7557746727277217,0.22744318171409894,-0.08297526165016655
every_5d_phase4,gross,2026,159,0.31403027730014954,0.1637801222427681,0.8254356222121855,0.09526999307444162,-0.18985867733490658
every_5d_phase4,fees_slip0,2025,243,0.31091356809281395,0.13400670701478642,1.0715557132105091,0.129400769524864,-0.08838113228691058
every_5d_phase4,fees_slip0,2026,159,0.31376913080104185,0.07667118713680879,0.3864166839091713,0.0367146628693511,-0.20510596472607512
every_5d_phase4,fees_slip2,2025,243,0.31081849545870865,0.10262605932923008,0.8202899510405011,0.09574345104241977,-0.0907194373567295
every_5d_phase4,fees_slip2,2026,159,0.31367491818177107,0.04504260734282967,0.22684504426465765,0.016214153141153487,-0.2119103470584468
every_5d_phase4,fees_slip5,2025,243,0.3106764360264865,0.055590793626476155,0.44323768389820933,0.04712800594641853,-0.09421595365769353
every_5d_phase4,fees_slip5,2026,159,0.3135342326036297,-0.0023649450816418337,-0.01188872802121626,-0.013779492527792758,-0.2220078978688863
partial_25,gross,2025,243,0.37184994546213684,0.23989967829397144,1.874707809658751,0.2502990577809743,-0.09441771822187384
partial_25,gross,2026,159,0.3716602190093894,0.3166910470749073,1.4708832863309114,0.20349567775541222,-0.1461821093053789
partial_25,fees_slip0,2025,243,0.37189877449467085,0.13663054474860054,1.0685266335547927,0.13188198858947353,-0.10468616892117133
partial_25,fees_slip0,2026,159,0.37171273508526664,0.21346274080020905,0.9916031941613238,0.12767719902308317,-0.16613269066783753
partial_25,fees_slip2,2025,243,0.37191653347905645,0.09909184204173864,0.7751564937103474,0.09166316369223515,-0.10839941323550772
partial_25,fees_slip2,2026,159,0.37173182160370716,0.17594351389270793,0.8173477942824885,0.10131215674612193,-0.17330989883852121
partial_25,fees_slip5,2025,243,0.3719431904837587,0.04277703445765962,0.3347557864678912,0.033981154443395,-0.11394214469339137
partial_25,fees_slip5,2026,159,0.3717604676175517,0.11965744480801051,0.5559016096239981,0.06290383664298749,-0.18396348545188346
partial_50,gross,2025,243,0.7587421540050652,0.3659420314064888,2.9797734293651175,0.41255412520903434,-0.08087303763961062
partial_50,gross,2026,159,0.7592625467246155,0.40420363879771404,1.9972887548951843,0.2738746283387836,-0.10257746237877763
partial_50,fees_slip0,2025,243,0.7585365216721301,0.1552452815324495,1.2648047147222654,0.1530760129841977,-0.10209781671622886
partial_50,fees_slip0,2026,159,0.7590611128369964,0.19337733964436146,0.9559977267489558,0.11537499711863597,-0.14387227093027477
partial_50,fees_slip2,2025,243,0.7584618614421341,0.07868834275564414,0.6411932878120524,0.07105343806486952,-0.10970070838440638
partial_50,fees_slip2,2026,159,0.7589881048957077,0.1167750064581613,0.5773891862562361,0.06277593836127582,-0.16151339200797576
partial_50,fees_slip5,2025,243,0.7583499855961066,-0.03611903756010117,-0.29438626664178325,-0.0411861021614095,-0.12190666520024174
partial_50,fees_slip5,2026,159,0.7588787351914823,0.001899079771314048,0.009392083880156664,-0.011518614468121191,-0.18796747220929722
partial_75,gross,2025,243,1.1372439660840776,0.45598959113624626,3.5873066071835806,0.5396766681392933,-0.07535808827473933
partial_75,gross,2026,159,1.1365950977857209,0.5000722503754369,2.429592806185751,0.35259404626783564,-0.09337258151806316
partial_75,fees_slip0,2025,243,1.1364924381542876,0.14021086141079067,1.1034622828813365,0.13589116777817845,-0.10731365013543259
partial_75,fees_slip0,2026,159,1.1358566018853642,0.1845003726622043,0.8971427715114785,0.1086831539873725,-0.1305278915529292
partial_75,fees_slip2,2025,243,1.136220174275321,0.025524801993657014,0.2008977187717565,0.017000834912882956,-0.1233282726116397
partial_75,fees_slip2,2026,159,1.1355891877938935,0.0698910494875049,0.33994395480188266,0.03137405022795847,-0.15798401490946812
partial_75,fees_slip5,2025,243,1.1358126690137726,-0.14640214328141815,-1.1523911175831312,-0.13841175006699613,-0.16901023495462986
partial_75,fees_slip5,2026,159,1.1351889754221274,-0.101922096083739,-0.49594523274282254,-0.07459864330225996,-0.21834429185741566
buffer_10_20_partial50,gross,2025,243,0.5899452377379873,0.2631634744820561,1.9764586155042585,0.27781092006373553,-0.0848021764758623
buffer_10_20_partial50,gross,2026,159,0.6043127928538002,0.3501544076782348,1.5934823797404427,0.22840445513239227,-0.13443478151679222
