date,neutral_rank_ic
2024-01-02,0.07548285511198373
2024-01-03,-0.010009496803875442
2024-01-04,0.021510947648335665
2024-01-05,0.03794833421666383
2024-01-08,0.025879287680710378
2024-01-09,-0.004197688881925037
2024-01-10,0.027043313579560357
2024-01-11,0.025680122075183633
2024-01-12,0.0460749844855238
2024-01-15,-0.03779834595263705
2024-01-16,-0.028262382062805808
2024-01-17,0.01795954796123568
2024-01-18,0.06739388130811622
2024-01-19,0.022361546654802146
2024-01-22,0.055564757492335304
2024-01-23,0.027199143800529704
2024-01-24,0.03811609829967396
2024-01-25,0.1395579964252814
2024-01-26,0.026665199145062782
2024-01-29,0.042490541316799
2024-01-30,0.05747549461631978
2024-01-31,0.026677648204245893
2024-02-01,0.006136532004103391
2024-02-02,0.007744674672197754
2024-02-05,0.05576429363457449
2024-02-06,0.04081796379807835
2024-02-07,0.013435846706584131
2024-02-08,-0.04944888363193482
2024-02-19,-0.004572308970521238
2024-02-20,-0.006208323185565003
2024-02-21,0.042585164902424526
2024-02-22,0.07506893158854534
2024-02-23,0.08275413384934305
2024-02-26,0.057103140871948295
2024-02-27,-0.00809994841584641
2024-02-28,0.046086503469098594
2024-02-29,0.06874067198059819
2024-03-01,-0.04365967943853295
2024-03-04,0.0400048974845024
2024-03-05,0.06117184611079162
2024-03-06,0.04305983488217438
2024-03-07,0.04404692750450364
2024-03-08,0.06292254504562274
2024-03-11,-0.0368946154100004
2024-03-12,-0.017230246186364616
2024-03-13,0.09900410939107278
2024-03-14,0.02829732180537397
2024-03-15,0.014489942737126576
2024-03-18,0.07661213603411225
2024-03-19,0.01785584666800383
2024-03-20,0.0499099092918804
2024-03-21,-0.05359095008639952
2024-03-22,0.036905465538309756
2024-03-25,-0.009420052904250485
2024-03-26,0.007102663635363426
2024-03-27,0.037763723808858576
2024-03-28,0.048197868153548803
2024-03-29,0.09132498017526948
2024-04-01,0.03344521272023504
2024-04-02,-0.025075273757219088
2024-04-03,0.029093634716327678
2024-04-08,0.07193680494199974
2024-04-09,0.029901867392927377
2024-04-10,0.031856470352755926
2024-04-11,0.04290609229116644
2024-04-12,-0.024811091707450914
2024-04-15,-0.013741258049789595
2024-04-16,-0.020686864858985785
2024-04-17,-0.03091603908336184
2024-04-18,-0.016760336890409407
2024-04-19,0.02566910670577174
2024-04-22,0.04000161233945049
2024-04-23,0.07951362849320463
2024-04-24,-0.005693509896883822
2024-04-25,0.069805408925561
2024-04-26,0.03415119534012888
2024-04-29,0.07619127217739241
2024-04-30,-0.002025640067410025
2024-05-06,0.010656169497284285
2024-05-07,-0.028230531172490102
2024-05-08,-0.013396702705374115
2024-05-09,0.027482273057285178
2024-05-10,0.010780402153561084
2024-05-13,0.02437244011083987
2024-05-14,0.10335654007828693
2024-05-15,0.019735343068403216
2024-05-16,0.03730254934686729
2024-05-17,-0.013580540425467762
2024-05-20,0.07714425455862424
2024-05-21,0.09403368834934171
2024-05-22,0.03374162930018414
2024-05-23,0.08937514476984572
2024-05-24,0.019009041710298845
2024-05-27,-0.018191687988188668
2024-05-28,0.011657142814136604
2024-05-29,0.033023205620491776
2024-05-30,0.036490327749265146
2024-05-31,-0.015274489407763618
2024-06-03,0.0277517861357491
2024-06-04,0.04812843648641615
2024-06-05,0.0215252810428717
2024-06-06,0.10305870540422286
2024-06-07,-0.05599177829556998
2024-06-11,0.05955930863780683
2024-06-12,0.055452730932305315
2024-06-13,0.026821895117397798
2024-06-14,0.023666259083062822
2024-06-17,0.006451354360413829
2024-06-18,0.026713119075494784
2024-06-19,0.042605813605536634
2024-06-20,0.030995041783903634
2024-06-21,-0.03260736255733501
2024-06-24,-0.003980649255132848
2024-06-25,0.07720298151153014
2024-06-26,-0.012578370747824016
2024-06-27,0.03013325030158479
2024-06-28,0.051832354647648814
2024-07-01,0.037086581878389674
2024-07-02,0.04584381588614225
2024-07-03,-0.028171318316760334
2024-07-04,0.017275885968656316
2024-07-05,0.0006624422702152793
2024-07-08,-0.009669196954751533
2024-07-09,-0.07516947216345667
2024-07-10,0.0701406298734738
2024-07-11,0.014608482697267146
2024-07-12,0.02733760960388542
2024-07-15,0.04196686946493384
2024-07-16,0.03994947334889366
2024-07-17,0.02856640058874972
2024-07-18,0.003694575940125347
2024-07-19,0.037121005291839336
2024-07-22,-0.03766286307514193
2024-07-23,0.028581083094744525
2024-07-24,-0.015828660854178247
2024-07-25,0.10129042759703272
2024-07-26,0.06708110523561694
2024-07-29,0.033229186767693535
2024-07-30,-0.04020151784837649
2024-07-31,0.07298129881055263
2024-08-01,0.024917064171526022
2024-08-02,0.06310783571475596
2024-08-05,-0.022905905557382814
2024-08-06,0.03577222269988474
2024-08-07,0.021872573027991133
2024-08-08,0.05693581412295745
2024-08-09,-0.010023988835704283
2024-08-12,0.06298330204535557
2024-08-13,0.06676688745111414
2024-08-14,0.015957656385771454
2024-08-15,0.020769686867820384
2024-08-16,0.05704621250232162
2024-08-19,0.04912820997566674
2024-08-20,0.010072494804257447
2024-08-21,0.03317054714376557
2024-08-22,0.03458604474153028
2024-08-23,0.07791140864201292
2024-08-26,-0.022869753225389047
2024-08-27,-0.011508701188525363
2024-08-28,0.03223580645983235
2024-08-29,-0.021440137198643832
2024-08-30,0.009670085043821908
2024-09-02,0.0014183786176815286
2024-09-03,-0.13752668190060094
2024-09-04,0.06392893845481445
2024-09-05,0.029280842240781337
2024-09-06,0.03505964085312104
2024-09-09,0.060044666902671046
