date,series,closing_nav,daily_return,cumulative_return_pct,running_peak_nav,drawdown_pct,one_way_turnover
2025-04-07,daily_decile,0.9379173600937682,0.0016742388255492902,-6.208263990623175,1.01116427136493,-7.243819164248033,1.4574703197844332
2025-04-08,daily_decile,0.9049144960577346,-0.035187390105173244,-9.508550394226544,1.01116427136493,-10.50766708398163,1.713865599265107
2025-04-09,daily_decile,0.8796240465899844,-0.027947888533036203,-12.03759534100156,1.01116427136493,-13.00878882887988,1.7127028274928804
2025-04-10,daily_decile,0.8788858228979383,-0.000839249102963957,-12.111417710206174,1.01116427136493,-13.081796124820988,1.5789867591722957
2025-04-11,daily_decile,0.8827519601978312,0.004398907342873182,-11.72480398021688,1.01116427136493,-12.699450999565109,1.4332169959343113
2025-04-14,daily_decile,0.8903971482796159,0.00866062996911543,-10.96028517203841,1.01116427136493,-11.94337324857171,1.489473037071681
2025-04-15,daily_decile,0.8909429261804366,0.0006129600727891038,-10.905707381956342,1.01116427136493,-11.889398052228595,1.6019642217276582
2025-04-16,daily_decile,0.8978406344296272,0.007742031556119855,-10.215936557037274,1.01116427136493,-11.20724299152024,1.479070134314734
2025-04-17,daily_decile,0.8996164944211961,0.001977923390265035,-10.038350557880394,1.01116427136493,-11.031617720547038,1.4188748664114188
2025-04-18,daily_decile,0.9136946587022012,0.01564907309760133,-8.630534129779877,1.01116427136493,-9.639345002880539,1.47057823497298
2025-04-21,daily_decile,0.9109807573263052,-0.002970249798494806,-8.901924267369477,1.01116427136493,-9.907738720177594,1.505549308414888
2025-04-22,daily_decile,0.922184942991306,0.012299036587649415,-7.7815057008693955,1.01116427136493,-8.799690702432983,1.478842920517052
2025-04-23,daily_decile,0.9146209986172704,-0.008202198953173423,-8.537900138272958,1.01116427136493,-9.547733783882585,1.490065981144706
2025-04-24,daily_decile,0.9243804739776912,0.010670513114366731,-7.561952602230882,1.01116427136493,-8.582561690999313,1.4672962307276771
2025-04-25,daily_decile,0.9292827582176558,0.005303318685291547,-7.071724178234417,1.01116427136493,-8.097745882253694,1.5413904488104684
2025-04-28,daily_decile,0.9285733298863916,-0.0007634149294073467,-7.142667011360837,1.01116427136493,-8.16790543509337,1.483250422000484
2025-04-29,daily_decile,0.930059931991122,0.0016009528347236124,-6.994006800887798,1.01116427136493,-8.02088658298108,1.4641988472727472
2025-04-30,daily_decile,0.9221740346882412,-0.008478913058858728,-7.782596531175878,1.01116427136493,-8.800769488874883,1.447868694541932
2025-05-06,daily_decile,0.9126305577338564,-0.010348889250184956,-8.736944226614362,1.01116427136493,-9.744580225136612,1.5877996417858748
2025-05-07,daily_decile,0.9227434741759372,0.011081062710843304,-7.725652582406283,1.01116427136493,-8.744454258617862,1.5702706860056208
2025-05-08,daily_decile,0.9202219497669224,-0.002732638571371737,-7.97780502330776,1.01116427136493,-8.993822682762342,1.5270413636869071
2025-05-09,daily_decile,0.928432457582484,0.008922312511281838,-7.156754241751595,1.01116427136493,-8.181837128280812,1.5316034660184723
2025-05-12,daily_decile,0.9250420312288388,-0.003651774909370853,-7.495796877116123,1.01116427136493,-8.51713639168029,1.6306926954885117
2025-05-13,daily_decile,0.9313982867734688,0.0068713153889734535,-6.86017132265312,1.01116427136493,-7.888528783141069,1.546282766777631
2025-05-14,daily_decile,0.926677154306778,-0.00506886531115025,-7.3322845693222005,1.01116427136493,-8.355429424351223,1.5002430193281289
2025-05-15,daily_decile,0.942797674709516,0.01739604815745932,-5.720232529048397,1.01116427136493,-6.761176061247564,1.5079371322678587
2025-05-16,daily_decile,0.9446175541891564,0.0019302969539047865,-5.538244581084362,1.01116427136493,-6.581197443412923,1.497114325851142
2025-05-19,daily_decile,0.949112485306756,0.004758466638340231,-5.088751469324404,1.01116427136493,-6.136667188053712,1.5645414868600238
2025-05-20,daily_decile,0.9495373946283712,0.0004476912148909662,-5.046260537162883,1.01116427136493,-6.094645398553411,1.4294912219522842
2025-05-21,daily_decile,0.9540199102950404,0.004720736320683372,-4.598008970495959,1.01116427136493,-5.651342980379715,1.3057031689901084
2025-05-22,daily_decile,0.95226120101078,-0.0018434723062713543,-4.7738798989219955,1.01116427136493,-5.825272116729274,1.3775833538338351
2025-05-23,daily_decile,0.9573241393500196,0.005316753779178951,-4.267586064998041,1.01116427136493,-5.324568276352748,1.37553775025318
2025-05-26,daily_decile,0.9480287753768656,-0.00970973528304131,-5.197122462313441,1.01116427136493,-6.243841656197002,1.325362631402851
2025-05-27,daily_decile,0.9502105594928326,0.0023013901820645444,-4.978944050716738,1.01116427136493,-6.028072153876485,1.3704832076951756
2025-05-28,daily_decile,0.9545157308310748,0.004530755099732886,-4.548426916892523,1.01116427136493,-5.60230836255593,1.4409539470939026
2025-05-29,daily_decile,0.951029273269889,-0.0036525930883823943,-4.897072673011104,1.01116427136493,-5.947104718590113,1.5821996719627995
2025-05-30,daily_decile,0.9613426021126266,0.010844386321861244,-3.8657397887373435,1.01116427136493,-4.927158787468944,1.4259691342452012
2025-06-03,daily_decile,0.9556272228915318,-0.005945205391433617,-4.437277710846821,1.01116427136493,-5.49238635562459,1.6245416636560102
2025-06-04,daily_decile,0.9584167659114432,0.0029190702745687247,-4.158323408855679,1.01116427136493,-5.216511989914863,1.471279875809217
2025-06-05,daily_decile,0.9571386731852232,-0.0013335458765734165,-4.2861326814776834,1.01116427136493,-5.342910119517963,1.5368496179118356
2025-06-06,daily_decile,0.9664786075353982,0.009758183021790323,-3.352139246460184,1.01116427136493,-4.41922891215415,1.412237139893903
2025-06-09,daily_decile,0.9625970145861829,-0.004016222313615092,-3.7402985413817147,1.01116427136493,-4.803102537749693,1.4750454875871253
2025-06-10,daily_decile,0.9715215871514512,0.009271348684895875,-2.8478412848548795,1.01116427136493,-3.9204989076568886,1.5318146859507216
2025-06-11,daily_decile,0.971730646800709,0.00021518785791552197,-2.8269353199291025,1.01116427136493,-3.8998237656272416,1.527493990336428
2025-06-12,daily_decile,0.9682194846400424,-0.0036133080419215036,-3.178051535995763,1.01116427136493,-4.24706330524498,1.541447637408221
2025-06-13,daily_decile,0.9743286684308424,0.006309709614108039,-2.5671331569157574,1.01116427136493,-3.6428900800029917,1.5241214624503192
2025-06-16,daily_decile,0.9768975517893768,0.002636567558534031,-2.310244821062324,1.01116427136493,-3.388838049953846,1.593211026412423
2025-06-17,daily_decile,0.9904558453146856,0.013878930805460765,-0.9544154685314443,1.01116427136493,-2.0479784182139915,1.6456450726850875
2025-06-18,daily_decile,0.981277272440612,-0.009267018734345878,-1.8722727559387975,1.01116427136493,-2.95570163727944,1.496924632422162
2025-06-19,daily_decile,0.9804891356010252,-0.000803174456111222,-1.9510864398974759,1.01116427136493,-3.0336451388356167,1.4376072236823283
2025-06-20,daily_decile,0.992223488436194,0.011967856051740666,-0.7776511563805988,1.01116427136493,-1.873165761995188,1.5504540873110522
2025-06-23,daily_decile,0.9865070884899554,-0.005761202000214682,-1.3492911510044614,1.01116427136493,-2.438494275681924,1.4776183536723553
2025-06-24,daily_decile,0.9751053567791086,-0.011557678443344432,-2.489464322089141,1.01116427136493,-3.566078787292093,1.482089916677472
2025-06-25,daily_decile,0.9668016460062108,-0.008515706241555288,-3.319835399378923,1.01116427136493,-4.387281732060799,1.4885494929546177
2025-06-26,daily_decile,0.9654756521010658,-0.00137152632147719,-3.4524347898934216,1.01116427136493,-4.5184170918332605,1.4618211689616236
2025-06-27,daily_decile,0.9631730216002622,-0.002384970036056977,-3.682697839973781,1.01116427136493,-4.746137806064521,1.4086063411730063
2025-06-30,daily_decile,0.954928814603781,-0.00855942474674376,-4.507118539621901,1.01116427136493,-5.561456071350213,1.5373950050656104
2025-07-01,daily_decile,0.9620140581943348,0.007419656295002186,-3.798594180566517,1.01116427136493,-4.86075453439917,1.5353524375173548
2025-07-02,daily_decile,0.9840110474691276,0.022865559071018504,-1.5988952530872402,1.01116427136493,-2.685342497233356,1.4589872294817323
2025-07-03,daily_decile,0.9853928640008988,0.001404269327387242,-1.460713599910124,1.01116427136493,-2.548686508597009,1.5751470610617495
2025-07-04,daily_decile,0.9895396443205736,0.0042082508115981465,-1.046035567942638,1.01116427136493,-2.1385869395055046,1.5610166865020374
2025-07-07,daily_decile,0.992273364166014,0.0027626178103428156,-0.7726635833986029,1.01116427136493,-1.868233256839269,1.5284852070409338
2025-07-08,daily_decile,0.9856451253906496,-0.006679851555760785,-1.4354874609350365,1.01116427136493,-2.523738891588123,1.4788662380423492
2025-07-09,daily_decile,0.992102546207146,0.006551466293649,-0.7897453792854003,1.01116427136493,-1.8851264525054257,1.459788252567747
2025-07-10,daily_decile,1.002303794891747,0.010282453889067122,0.23037948917470352,1.01116427136493,-0.8762647894216657,1.47009565183608
2025-07-11,daily_decile,0.9998744174219224,-0.002423793546633246,-0.012558257807759876,1.01116427136493,-1.11652025914325,1.4807328424541244
2025-07-14,daily_decile,1.0026712696130569,0.002797203471157861,0.2671269613056859,1.01116427136493,-0.8399230463719598,1.5175247190956254
2025-07-15,daily_decile,0.996785031873612,-0.005870555901852481,-0.3214968126387996,1.01116427136493,-1.4220478213602283,1.4076724440460513
2025-07-16,daily_decile,0.9932593129444028,-0.0035370905626281868,-0.6740687055597161,1.01116427136493,-1.7707269656945024,1.5073426712936533
2025-07-17,daily_decile,0.9825175013710116,-0.010814710150110152,-1.748249862898843,1.01116427136493,-2.833048081816547,1.506630027886609
2025-07-18,daily_decile,0.987129319265546,0.004693878621092384,-1.2870680734453965,1.01116427136493,-2.3769582035310877,1.5593317834259128
2025-07-21,daily_decile,0.9982807128328784,0.011296790957064706,-0.17192871671215526,1.01116427136493,-1.2741311077635875,1.418126262601896
2025-07-22,daily_decile,1.0036854990390836,0.005414094589554441,0.36854990390835507,1.01116427136493,-0.7396199151450622,1.502980944343144
2025-07-23,daily_decile,1.008927086926444,0.005222340954789795,0.892708692644395,1.01116427136493,-0.2212483670399279,1.465928420874243
2025-07-24,daily_decile,1.014460272198223,0.005484227099735284,1.446027219822299,1.014460272198223,0.0,1.6462473168670242
2025-07-25,daily_decile,1.0145998990984364,0.00013763663697829998,1.4599899098436397,1.0145998990984364,0.0,1.5486389123268358
2025-07-28,daily_decile,1.0077026523403023,-0.006797996692354258,0.7702652340302318,1.0145998990984364,-0.6797996692354258,1.4890680972586492
2025-07-29,daily_decile,0.9936167222285288,-0.013978260431348644,-0.6383277771471185,1.0145998990984364,-2.0681232955525597,1.4907546137389591
2025-07-30,daily_decile,1.0011511338821717,0.007582814867230114,0.11511338821716954,1.0145998990984364,-1.3255240049023453,1.5956172920904577
2025-07-31,daily_decile,0.9939694778354864,-0.007173398504616291,-0.6030522164513608,1.0145998990984364,-2.0333553434493723,1.5599419362295526
2025-08-01,daily_decile,1.0013234815587293,0.007398621272815431,0.13234815587293003,1.0145998990984364,-1.3085372422670605,1.6558203570676704
2025-08-04,daily_decile,0.9968147015411783,-0.004502820617501402,-0.31852984588216504,1.0145998990984364,-1.752927195543963,1.5793328461049845
2025-08-05,daily_decile,0.9949376467407268,-0.001883052885906844,-0.5062353259273178,1.0145998990984364,-1.9379316295202953,1.5562760959839153
2025-08-06,daily_decile,0.9859406636715712,-0.009042760718350973,-1.4059336328428818,1.0145998990984364,-2.8246834493411144,1.4552154846919567
2025-08-07,daily_decile,0.979853100936359,-0.006174370283646202,-2.0146899063640977,1.0145998990984364,-3.42467983615542,1.5326843179218896
2025-08-08,daily_decile,0.9923070348996454,0.012710001071982502,-0.7692965100354554,1.0145998990984364,-2.197207413345903,1.509926514845217
2025-08-11,daily_decile,0.9906938936015636,-0.0016256473463830412,-0.9306106398436431,1.0145998990984364,-2.3562002635832635,1.5699796136443736
2025-08-12,daily_decile,0.984970677147142,-0.0057769776228411285,-1.5029322852857963,1.0145998990984364,-2.9202863096697174,1.5433765016415273
2025-08-13,daily_decile,0.9722104781454112,-0.01295490241261732,-2.778952185458883,1.0145998990984364,-4.1779445267727695,1.4919901151474777
2025-08-14,daily_decile,0.9745621168199636,0.002418857569852939,-2.543788318003637,1.0145998990984364,-3.9461646225324776,1.59101651245925
2025-08-15,daily_decile,0.9648493516214556,-0.009966286428412796,-3.5150648378544425,1.0145998990984364,-4.90346465845194,1.554897490082379
2025-08-18,daily_decile,0.9546855917777464,-0.010534038113441002,-4.531440822225363,1.0145998990984364,-5.9052151861959885,1.5633256875951334
2025-08-19,daily_decile,0.9561718014262606,0.0015567529889570775,-4.382819857373943,1.0145998990984364,-5.758732848691828,1.473803579645941
2025-08-20,daily_decile,0.962710280751348,0.006838184639344602,-3.7289719248651987,1.0145998990984364,-5.11429366326539,1.5343210831151013
2025-08-21,daily_decile,0.974157868944908,0.011891000254641071,-2.5842131055092032,1.0145998990984364,-3.9860077050534737,1.6090287020565217
2025-08-22,daily_decile,0.9739391107784172,-0.000224561309274951,-2.6060889221582784,1.0145998990984364,-4.007568732871936,1.5168826352162237
2025-08-25,daily_decile,0.9776089423466888,0.003768029774816828,-2.2391057653311175,1.0145998990984364,-3.6458663937003477,1.3868789083104829
2025-08-26,daily_decile,0.9852690018256924,0.007835504716861674,-1.4730998174307564,1.0145998990984364,-2.890883125339072,1.4837533147158803
2025-08-27,daily_decile,0.9801635395588766,-0.005181795283679347,-1.9836460441123416,1.0145998990984364,-3.3940826891624587,1.464998079764963
2025-08-28,daily_decile,0.9757944471419828,-0.004457513711293548,-2.4205552858017176,1.0145998990984364,-3.8247048901676184,1.5391663432975302
2025-08-29,daily_decile,0.9798584142805538,0.004164777889927418,-2.014158571944624,1.0145998990984364,-3.4241561475369386,1.4639162770264251
2025-09-01,daily_decile,0.9797865967676798,-7.32937655352206e-05,-2.0213403232320237,1.0145998990984364,-3.431234554792628,1.5030111787807872
2025-09-02,daily_decile,1.0049427057770448,0.02567508995566503,0.4942705777044809,1.0145998990984364,-0.9518228150794061,1.4575445108651817
2025-09-03,daily_decile,1.007160122098404,0.0022065101906927342,0.7160122098404109,1.0145998990984364,-0.7332720027513506,1.571991125395204
2025-09-04,daily_decile,1.017868583575779,0.010632332677215306,1.786858357577903,1.017868583575779,0.0,1.4529848465279724
2025-09-05,daily_decile,1.0200798548572216,0.0021724526300579416,2.0079854857221635,1.0200798548572216,0.0,1.505957093963349
2025-09-08,daily_decile,1.023232208107416,0.003090300465384388,2.323220810741611,1.023232208107416,0.0,1.510492720370985
2025-09-09,daily_decile,1.0364014619882624,0.012870249564567837,3.640146198826244,1.0364014619882624,0.0,1.55041125703922
2025-09-10,daily_decile,1.0352812855581974,-0.001080832545253263,3.528128555819743,1.0364014619882624,-0.1080832545253263,1.4755500804298625
2025-09-11,daily_decile,1.0300808365719791,-0.005023223213596828,3.008083657197913,1.0364014619882624,-0.6098626495718795,1.6203246838125842
2025-09-12,daily_decile,1.0236820037011591,-0.006211971569255459,2.3682003701159138,1.0364014619882624,-1.2272713570571359,1.4455205410952323
2025-09-15,daily_decile,1.0276409528780888,0.003867362288890508,2.7640952878088765,1.0364014619882624,-0.8452814311326051,1.5166091915870894
2025-09-16,daily_decile,1.023045480754455,-0.004471865500069283,2.3045480754454895,1.0364014619882624,-1.2886879962698106,1.536382007532321
2025-09-17,daily_decile,1.016811725533389,-0.006093331467989738,1.6811725533389055,1.0364014619882624,-1.8901687399486944,1.5498772112613968
2025-09-18,daily_decile,1.0143113651712197,-0.0024590199929664935,1.431136517121967,1.0364014619882624,-2.131422776523728,1.5396280033795944
2025-09-19,daily_decile,1.0225507376988632,0.008123119596764816,2.2550737698863177,1.0364014619882624,-1.3364246189722317,1.4556748366593029
2025-09-22,daily_decile,1.0168606588045586,-0.005564593212371571,1.686065880455856,1.0364014619882624,-1.885447280845809,1.524991683622385
2025-09-23,daily_decile,1.0146719393658323,-0.0021524280832138087,1.4671939365832332,1.0364014619882624,-2.096631799490478,1.5502323493121064
2025-09-24,daily_decile,0.998160024266334,-0.016273156336439443,-0.18399757336660105,1.0364014619882624,-3.6898286160813587,1.4315776152339388
2025-09-25,daily_decile,1.0031585634955031,0.005007753373857282,0.31585634955031416,1.0364014619882624,-3.207531030396771,1.576672618439849
2025-09-26,daily_decile,1.0210163108654349,0.017801520138258642,2.1016310865434873,1.0364014619882624,-1.484477944802609,1.4743370631677826
2025-09-29,daily_decile,1.0190635845530394,-0.0019125319464684543,1.9063584553039359,1.0364014619882624,-1.6728920279561965,1.4498731810350112
2025-09-30,daily_decile,1.0099421018317816,-0.008950847483435997,0.9942101831781569,1.0364014619882624,-2.5530029749012972,1.5095732747964663
2025-10-09,daily_decile,1.0155350223290858,0.005537862504355395,1.5535022329085768,1.0364014619882624,-2.0133549039139664,1.6009858190773996
2025-10-10,daily_decile,1.0386187473672155,0.0227306045882969,3.861874736721549,1.0386187473672155,0.0,1.5074205201826532
2025-10-13,daily_decile,1.0370632014707206,-0.0014977063532100043,3.706320147072062,1.0386187473672155,-0.14977063532100043,1.4009167164692593
2025-10-14,daily_decile,1.0446685796169757,0.00733357247221722,4.466857961697568,1.0446685796169757,0.0,1.5760780127228926
2025-10-15,daily_decile,1.0417606841019045,-0.0027835579357975426,4.176068410190448,1.0446685796169757,-0.27835579357975426,1.5751635448508334
2025-10-16,daily_decile,1.0458075989953564,0.003884687678476384,4.580759899535636,1.0458075989953564,0.0,1.51570213628026
2025-10-17,daily_decile,1.0632158042971178,0.016645705499256813,6.321580429711782,1.0632158042971178,0.0,1.4567724441097132
2025-10-20,daily_decile,1.0609797550905424,-0.002103100045670936,6.097975509054243,1.0632158042971178,-0.2103100045670936,1.5435086132302327
2025-10-21,daily_decile,1.0602008581255655,-0.0007341299032708193,6.020085812556553,1.0632158042971178,-0.28356860003087014,1.516968688359288
2025-10-22,daily_decile,1.0703273423289967,0.009551477086459759,7.032734232899673,1.0703273423289967,0.0,1.4450046418676854
2025-10-23,daily_decile,1.084100199747561,0.012867892722048024,8.4100199747561,1.084100199747561,0.0,1.3741454703637643
2025-10-24,daily_decile,1.0687546131773278,-0.014155136742716734,6.875461317732778,1.084100199747561,-1.4155136742716734,1.543019734081546
2025-10-27,daily_decile,1.05617066274885,-0.0117744057179473,5.6170662748850075,1.084100199747561,-2.5762874137662206,1.4917686246123858
2025-10-28,daily_decile,1.0541946916833669,-0.0018708823632161975,5.419469168336688,1.084100199747561,-2.7585557194028554,1.5895978977607474
2025-10-29,daily_decile,1.0537217660849945,-0.00044861314717614675,5.372176608499446,1.084100199747561,-2.8021795097575186,1.4880101076623722
2025-10-30,daily_decile,1.059243540156516,0.005240258149014965,5.9243540156515895,1.084100199747561,-2.2928378388670234,1.4876891941494887
2025-10-31,daily_decile,1.0566910471066668,-0.0024097319956012386,5.669104710666684,1.084100199747561,-2.5282859137261027,1.5439888392404602
2025-11-03,daily_decile,1.0528690045529276,-0.0036169915172503675,5.2869004552927645,1.084100199747561,-2.880840276748009,1.5330052898942998
2025-11-04,daily_decile,1.0618362089639035,0.008516923161569823,6.183620896390352,1.084100199747561,-2.0536838558688375,1.4571438323295085
2025-11-05,daily_decile,1.0618524220043286,1.526887130820498e-05,6.185242200432861,1.084100199747561,-2.0521883261725216,1.463275698982467
2025-11-06,daily_decile,1.0620757535198029,0.0002103225559844102,6.207575351980288,1.084100199747561,-2.031587692068193,1.4829178636096298
2025-11-07,daily_decile,1.060855105133603,-0.001149304446650401,6.085510513360304,1.084100199747561,-2.1441832239649683,1.5340377345451206
2025-11-10,daily_decile,1.059820497883487,-0.0009752578322047567,5.982049788348709,1.084100199747561,-2.239617875702593,1.463070553518832
2025-11-11,daily_decile,1.075294986283299,0.014601046526949713,7.5294986283299,1.084100199747561,-0.8122139878133372,1.5221122248475458
2025-11-12,daily_decile,1.0812742107106184,0.00556054338910883,8.127421071061836,1.084100199747561,-0.26067600002294133,1.456824320199312
2025-11-13,daily_decile,1.0826326316980373,0.0012563149790894013,8.263263169803725,1.084100199747561,-0.13537199327751104,1.5633311850299694
