arm,rank_ic_mean,rank_ic_std,rank_ic_ir_mean,rank_ic_ir_std,long_short_sharpe_mean,long_short_sharpe_std,stress_ic_ir_mean,stress_ic_ir_std
baseline17,0.07253989607649428,0.001908881167022371,1.549239018086823,0.05982777308775256,13.642629856636283,0.379063084075285,0.9709324010205057,0.06035686323444414
raw40,0.07355287028281093,0.0008777124517511308,1.4841936482877423,0.1153011262013964,14.24978548444534,1.006566875171154,0.96624737648985,0.08173351835886619
