date,neutral_rank_ic
2024-01-02,0.06366222204757559
2024-01-03,-0.0031513166000428023
2024-01-04,0.03744142966137532
2024-01-05,0.03403594856339739
2024-01-08,0.04614677994023641
2024-01-09,0.005995850658396886
2024-01-10,0.015593647508383626
2024-01-11,0.024136250683187144
2024-01-12,0.05959901734552546
2024-01-15,-0.038192131131777024
2024-01-16,-0.03437673119333094
2024-01-17,0.059948662001312894
2024-01-18,0.05340918785709983
2024-01-19,0.05046707997116722
2024-01-22,0.07081856485693935
2024-01-23,-0.007272285329295842
2024-01-24,0.06639214503238468
2024-01-25,0.13174137864102847
2024-01-26,0.03573486905821204
2024-01-29,0.06369325091578326
2024-01-30,0.05278343272896265
2024-01-31,0.030511973174272934
2024-02-01,-0.003033286128508046
2024-02-02,0.022345321440989656
2024-02-05,0.037751354433344764
2024-02-06,0.054492269820814385
2024-02-07,-0.004097112924121816
2024-02-08,-0.053649147500089624
2024-02-19,-0.02246196870547645
2024-02-20,-0.0022978316204985464
2024-02-21,0.0562376524302381
2024-02-22,0.0649064186926998
2024-02-23,0.08155799499575059
2024-02-26,0.02630187403779778
2024-02-27,0.0032850334131497194
2024-02-28,0.011570075917178199
2024-02-29,0.044720394386443
2024-03-01,-0.02426292888971945
2024-03-04,0.0463089551873498
2024-03-05,0.03927332447923533
2024-03-06,0.02253706110147277
2024-03-07,0.07931547661964447
2024-03-08,0.04041111339538149
2024-03-11,-0.019806888031160097
2024-03-12,-0.019053393961543725
2024-03-13,0.093486556748593
2024-03-14,0.03689733743075258
2024-03-15,0.0320558784500287
2024-03-18,0.08349609668591408
2024-03-19,0.012819409910947897
2024-03-20,0.0436146093898188
2024-03-21,-0.04991004589879872
2024-03-22,0.037373216498244474
2024-03-25,-0.00217718985708908
2024-03-26,0.01574742492848184
2024-03-27,0.0563814676655304
2024-03-28,0.06216431886864377
2024-03-29,0.07651788404386076
2024-04-01,0.03010882331986984
2024-04-02,-0.015172385868127681
2024-04-03,0.033919705745546654
2024-04-08,0.07769121173523028
2024-04-09,0.03625403668354161
2024-04-10,0.03933376584864401
2024-04-11,0.07074164147881325
2024-04-12,0.0016888348389317558
2024-04-15,-0.0031129296359018585
2024-04-16,-0.03968340185015926
2024-04-17,-0.015094686746845576
2024-04-18,-0.030325971488924342
2024-04-19,0.04313267313882942
2024-04-22,0.02925818968684529
2024-04-23,0.07140407664232473
2024-04-24,-0.030599482517949417
2024-04-25,0.07698199283415649
2024-04-26,0.023864129939180283
2024-04-29,0.08990597185588346
2024-04-30,0.0035837127046387694
2024-05-06,0.009428031084174754
2024-05-07,-0.010886586997474376
2024-05-08,0.006254532007380573
2024-05-09,0.03390693327637405
2024-05-10,0.014661461994712556
2024-05-13,0.02451904607635759
2024-05-14,0.08924518324461381
2024-05-15,0.009911875087913429
2024-05-16,0.044181532442110184
2024-05-17,-0.01591601039122385
2024-05-20,0.10374838987454307
2024-05-21,0.08964402204943524
2024-05-22,0.039075024065705684
2024-05-23,0.08661182668495371
2024-05-24,0.005795187513869154
2024-05-27,-0.011365109390084676
2024-05-28,0.00363822427507927
2024-05-29,0.0415335624503696
2024-05-30,0.050459679742653495
2024-05-31,0.006352416489969138
2024-06-03,0.05350543179047469
2024-06-04,0.042964903610931304
2024-06-05,0.05307865720542265
2024-06-06,0.08035033113887939
2024-06-07,-0.04934333953969645
2024-06-11,0.04673408408240622
2024-06-12,0.061854981004235546
2024-06-13,0.024987858274917018
2024-06-14,0.05518895211252922
2024-06-17,-0.010003960673758115
2024-06-18,0.04294583811246034
2024-06-19,0.05445835618724466
2024-06-20,0.036941139110498886
2024-06-21,-0.009502370930253487
2024-06-24,-0.005784320297959447
2024-06-25,0.06467574718819033
2024-06-26,-0.0050127970725346105
2024-06-27,0.02291343632430559
2024-06-28,0.04574224063562643
2024-07-01,0.02700780421683442
2024-07-02,0.043005151729070594
2024-07-03,0.004358928486058358
2024-07-04,0.019157704826844087
2024-07-05,0.017061830277213752
2024-07-08,-0.009692757610802974
2024-07-09,-0.055004796230668535
2024-07-10,0.07127045272967965
2024-07-11,-0.014031833331490664
2024-07-12,0.04054620851934257
2024-07-15,0.044100931397371035
2024-07-16,0.03393622288581256
2024-07-17,0.045676444472752695
2024-07-18,0.042214475305424284
2024-07-19,0.022349034752130896
2024-07-22,-0.01159132249402721
2024-07-23,0.05499753212400506
2024-07-24,0.005322425700801862
2024-07-25,0.10523405782882647
2024-07-26,0.043676214789315514
2024-07-29,0.01340288999746432
2024-07-30,-0.008657380501365679
2024-07-31,0.0942154455476534
2024-08-01,0.019489245484594547
2024-08-02,0.07338965266125612
2024-08-05,-0.027855280908882035
2024-08-06,0.037470291402381735
2024-08-07,0.03395072319212764
2024-08-08,0.052776517283906275
2024-08-09,0.0015001133324677454
2024-08-12,0.07864262111109753
2024-08-13,0.06725836335940195
2024-08-14,0.010762366101528682
2024-08-15,0.028390970333460882
2024-08-16,0.05607058190487947
2024-08-19,0.06021347201427894
2024-08-20,-0.00011843345473615351
2024-08-21,0.04807692461076643
2024-08-22,0.02285895190443286
2024-08-23,0.0662600999116281
2024-08-26,0.001290484960069624
2024-08-27,-0.019893351651889914
2024-08-28,0.03713696799098289
2024-08-29,-0.010306871882425501
2024-08-30,-0.00016610439582693412
2024-09-02,0.006976751414697726
2024-09-03,-0.1237055421621214
2024-09-04,0.07014931140434588
2024-09-05,0.06174804864295442
2024-09-06,0.016614638799876756
2024-09-09,0.06342286824599024
2024-09-10,-0.021785190166775666
2024-09-11,0.08514928281089625
2024-09-12,0.07565513353096355
2024-09-13,0.012550447395089797
2024-09-18,0.13768286564328602
2024-09-19,0.0617137479808914
2024-09-20,0.024355433397015534
2024-09-23,0.010338065516605054
2024-09-24,0.07807016650946777
2024-09-25,0.02021889367465407
2024-09-26,-0.05931715095780555
2024-09-27,0.15023691091367797
2024-09-30,0.01682038577703971
2024-10-08,0.17357064135769562
2024-10-09,0.020278639981900416
2024-10-10,0.0009768190031931169
2024-10-11,0.007157017727163018
2024-10-14,-0.06690929075951538
2024-10-15,0.0006679748703712867
2024-10-16,0.10431313529414109
2024-10-17,0.009627905649766049
2024-10-18,0.008378876963604755
2024-10-21,0.027057006843851365
2024-10-22,0.04310044973842655
2024-10-23,0.05226039036509366
2024-10-24,0.018314395140893194
2024-10-25,0.03846486300866256
2024-10-28,0.03065877636070041
2024-10-29,0.05909607334722921
2024-10-30,0.04877038044497126
2024-10-31,0.03688793488842068
2024-11-01,-0.0076773067020724445
2024-11-04,0.04346816833721691
2024-11-05,0.02201412128017122
2024-11-06,0.11543059336495101
2024-11-07,0.06606180262016197
2024-11-08,-0.023040895167235686
2024-11-11,0.01237057804624941
2024-11-12,0.028440790672929938
2024-11-13,0.0907856123862159
2024-11-14,0.0037966956955245734
2024-11-15,0.04623127796061769
2024-11-18,-0.05149307614909732
2024-11-19,0.0517285908911234
2024-11-20,0.08409893164421083
2024-11-21,0.017624113421773082
2024-11-22,0.01967404377753916
2024-11-25,0.06611259374897206
2024-11-26,0.01688917431333621
2024-11-27,0.04191354124426643
2024-11-28,0.0394570377278589
2024-11-29,0.06785413328418904
2024-12-02,0.04642567389585348
2024-12-03,0.022663304150063433
2024-12-04,0.044619886830415845
2024-12-05,0.12622801940012401
2024-12-06,0.01681045677753612
2024-12-09,0.01714626259266172
2024-12-10,0.015505127413232943
2024-12-11,-0.033191449642600845
2024-12-12,-0.028710786747448466
2024-12-13,0.08043319789422897
2024-12-16,-0.02180966485027529
2024-12-17,-0.013920888501957024
2024-12-18,0.026854990815398425
2024-12-19,-0.029907102521593745
2024-12-20,0.03158951399456046
2024-12-23,-0.028825250642723604
2024-12-24,0.02819204411982485
2024-12-25,-0.07531427392470524
2024-12-26,0.09007656260651249
2024-12-27,0.05230201823277157
2024-12-30,0.006627261244956632
