version,years,J_mean,J_worst,J_std,J_stable,lambda_std,J_2024,A_2024,B_2024,B_model_score_2024,B_mean_abs_weight_2024,B_std_abs_weight_2024,B_nonzero_window_ratio_2024
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e0_holdout_2024_e3/unified_microstructure_full_oos.parquet,2024,0.9338461538461538,0.9338461538461538,0.0,0.9338461538461538,0.5,0.9338461538461538,1.0,0.9054945054945055,1.652338888763835,0.01673881937186961,0.010130379115352112,1.0
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e1_pathway_ablation/seq_only/unified_microstructure_full_oos.parquet,2024,0.9446153846153846,0.9446153846153846,0.0,0.9446153846153846,0.5,0.9446153846153846,1.0,0.9208791208791208,1.6923260105192803,0.01686125601998502,0.009963361617965627,0.9
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e1_pathway_ablation/stats_only/unified_microstructure_full_oos.parquet,2024,0.6665384615384615,0.6665384615384615,0.0,0.6665384615384615,0.5,0.6665384615384615,0.9961538461538462,0.5252747252747253,1.1013546314819274,0.007735550211787239,0.00702366884341088,0.9
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e1_pathway_ablation/no_deepsets/unified_microstructure_full_oos.parquet,2024,0.925989010989011,0.925989010989011,0.0,0.925989010989011,0.5,0.925989010989011,0.9994505494505495,0.8945054945054945,1.603465771849844,0.014633426322415887,0.009126123287265756,0.9
/root/autodl-tmp/projects/bigquant-default/reports/dependencies/finals_pre_20260819/e1_pathway_ablation/linear85/unified_microstructure_full_oos.parquet,2024,0.8939010989010988,0.8939010989010988,0.0,0.8939010989010988,0.5,0.8939010989010988,0.9950549450549451,0.8505494505494505,1.505267096820335,0.015235375035813615,0.010121376509518432,0.9
